output(s),start time(s),theta,velX,velZ
0.66,0,0.8154797309574009,0.3999124136060181,-0.9165533598453551
1.15,0.66,0.5871399082683147,-0.853820146070152,-0.520568110975638
0.77,1.81,0.337782544242358,-0.5240114137474997,0.8517112411271479
0.61,2.58,0.5688441726615321,-0.9078952921028041,-0.4191970164225458
0.01,3.19,0.9993682009161264,0.9999921207087434,-0.003969700294709367
5.57,3.1999999999999997,0.5204782791934511,-0.9917335811203247,-0.12831408370968636
0.29,8.77,0.6293319766539971,-0.6876007775365561,-0.7260889551088926
1.29,9.059999999999999,0.5299888205157726,-0.9823004104881298,-0.18731231554505923
1.95,10.349999999999998,0.19355442316765037,0.3472696876404001,0.9377653032854963
1.08,12.299999999999997,0.7276356209250444,-0.14005755063449105,-0.9901433646246725
0.73,13.379999999999997,0.050498224752938525,0.9500844991907919,0.3119926992693615
1.53,14.109999999999998,0.3488510434900385,-0.5819296067527169,0.8132391608774311
0.21,15.639999999999997,0.7022841555657847,-0.29533629190863536,-0.9553933612296337
3.08,15.849999999999998,0.5254332474137022,-0.9872588398247177,-0.15912254141997703
0.11,18.93,0.17273870699768357,0.46660378114041423,0.884466455794378
0.25,19.04,0.4234038935512351,-0.8864088911505932,0.46290309751520975
1.5,19.29,0.82624999616907,0.4609743531750272,-0.8874134581551405
1.42,20.79,0.015329852236175667,0.9953647849818535,0.09617143452204702
1.83,22.21,0.40430198924720795,-0.8246074814511762,0.5657053133343791
0.14,24.04,0.1376067343068903,0.6489379501857189,0.7608413348450237
1.54,24.18,0.5776787688052009,-0.8832394763633877,-0.4689221975907397
0.44,25.72,0.8910693919199562,0.7747787886146412,-0.6322324166893288
0.14,26.16,0.3453647883202493,-0.563977595415422,0.8257900894715549
0.89,26.3,0.14345897876849378,0.6205288971978189,0.7841835803831005
1.47,27.19,0.3535320146249802,-0.6055929927226342,0.7957745454368614
1.3399999999999999,28.66,0.4654394873997719,-0.9765154169362611,0.2154475353439906
1,30,0,0,0
