output(s),start time(s),theta,velX,velZ
1.22,0,0.15551726269161514,0.5593923546849932,0.828903006099012
0.11,1.22,0.02534985193908501,0.9873420827841805,0.15860520660872576
1.35,1.33,0.5361021790107828,-0.9743826879631674,-0.22489637035237514
2.06,2.68,0.4649310145709237,-0.9758221164625457,0.21856623028857386
1.02,4.74,0.8214794141475317,0.43417153528474534,-0.9008302159388789
0.1,5.76,0.5636661434151045,-0.9210507999337724,-0.38944245266965705
1.61,5.859999999999999,0.6760427817853651,-0.4481429300583352,-0.8939619199041591
0.24,7.47,0.282057909558014,-0.20006649390083223,0.9797823217522493
1.15,7.71,0.5265869498385047,-0.9860794437821082,-0.16627486445752412
1.68,8.86,0.9651430494849539,0.9761124362600372,-0.21726599314778847
1.57,10.54,0.796335288574532,0.2870379274218201,-0.9579192180039954
0.94,12.11,0.681061329753538,-0.41973600155054613,-0.9076462356019331
0.6,13.049999999999999,0.37184735218734144,-0.6929621280470085,0.7209739864187621
0.19,13.649999999999999,0.03665142404162136,0.973600768081955,0.22825762723341203
0.68,13.839999999999998,0.510709084563971,-0.9977370728507411,-0.06723639980869779
3.29,14.519999999999998,0.7521571108047752,0.013553111958827604,-0.9999081523601213
0.36,17.81,0.7717474785443422,0.13621861308077488,-0.9906788023624762
2.53,18.169999999999998,0.7974247272612721,0.2935882476041605,-0.9559319750216111
1.92,20.7,0.3319550253214921,-0.49248142166420245,0.8703229569048526
1.25,22.619999999999997,0.8861426255543614,0.7548394723877804,-0.6559095752657811
0.05,23.869999999999997,0.6815458278665241,-0.4169710120643359,-0.9089197847434302
0.21,23.919999999999998,0.7280850519941569,-0.13726097098436973,-0.990534919043457
0.12,24.13,0.36798049464471105,-0.6752424165676221,0.7375958777460175
0.71,24.25,0.8613717963100616,0.6440414766704261,-0.7649905727054269
0.16,24.96,0.9411882434294058,0.9324989482398053,-0.3611726893490937
1.37,25.12,0.8576031266534561,0.6257482157539636,-0.7800251088783816
0.89,26.490000000000002,0.718536873011236,-0.19640353232137048,-0.9805231524506132
1.24,27.380000000000003,0.2867914021593412,-0.22911382894534738,0.9733996370381499
0.25,28.62,0.2617645418156749,-0.0738514994285973,0.9972692495169737
0.34,28.87,0.2635296456137437,-0.08490691986075219,0.9963888874128213
0.7899999999999991,29.21,0.8503585315059204,0.589606247995671,-0.8076908271885149
1,30,0,0,0
