output(s),start time(s),theta,velX,velZ
0.34,0,0.8952740138017118,0.7912090702790288,-0.6115457522607731
0.04,0.34,0.1413142004193857,0.6310399221900679,0.7757503571396878
0.04,0.38,0.8059531658402626,0.3443666691993133,-0.9388352342901126
1.41,0.42,0.6042063193923426,-0.7932016455457646,-0.6089590704665555
0.11,1.8299999999999998,0.22699387687454842,0.1440488541423412,0.9895705773820676
0.75,1.94,0.4686232571355353,-0.9806296094625154,0.19587130735611682
0.79,2.69,0.5505779236921168,-0.9499281456103318,-0.3124684274887886
0.02,3.48,0.5081325025343362,-0.9986947801858399,-0.051075787116372486
0.53,3.5,0.06659658040711569,0.9137244816228861,0.40633431024587147
2.26,4.03,0.807859174392008,0.35558501385186647,-0.9346439417895822
0.3,6.29,0.6622308481710989,-0.5239397429334208,-0.851755332108265
0.35,6.59,0.06309895774780139,0.922432817026355,0.38615760781424857
1.1,6.9399999999999995,0.3344005340446249,-0.5057957797765619,0.8626532496665271
0.77,8.04,0.857882618872268,0.6271170533680065,-0.7789250293674154
0.02,8.809999999999999,0.3440572158903664,-0.5571741780959713,0.8303956498339082
0.47,8.829999999999998,0.18037853993177766,0.4236260155646573,0.9058371812510307
0.04,9.299999999999999,0.6171926555022168,-0.7409293711732622,-0.6715829561065366
1.46,9.339999999999998,0.43362762662471954,-0.9142959918673494,0.4050467124361086
0.18,10.799999999999997,0.2799852510227827,-0.1872902846746476,0.9823046112415891
3.63,10.979999999999997,0.8296002359268644,0.4795510568114978,-0.877513979325102
0.6,14.609999999999996,0.9606985280351696,0.9696653238669146,-0.24443641236540753
0.1,15.209999999999996,0.6917121738252459,-0.3581009963321161,-0.9336828564485619
0.68,15.309999999999995,0.16370896636176135,0.5160067617236805,0.856584509465027
1.31,15.989999999999995,0.91921963496223,0.8739340317334079,-0.48604455369666555
0.25,17.299999999999994,0.9047662036185742,0.8262539895783813,-0.5632977407249281
0.57,17.549999999999994,0.08673848915203364,0.8551304009589977,0.5184129602505166
0.9,18.119999999999994,0.04518707980896264,0.9599650802555615,0.2801196970759705
0.01,19.019999999999992,0.2052955533347086,0.27720734491809595,0.960810120639588
0.29,19.029999999999994,0.6480237824447959,-0.5977851986226551,-0.8016563205686541
1.75,19.319999999999993,0.11340430277350255,0.7567036109120596,0.6537580938180806
0.1,21.069999999999993,0.8910471106008828,0.7746902699655726,-0.6323408777081143
2.18,21.169999999999995,0.9748690624904438,0.9875593069950949,-0.15724698778472024
0.18,23.349999999999994,0.49090251757249315,-0.9983667452215595,0.05713004494755429
1.12,23.529999999999994,0.5167691549955583,-0.9944543777364471,-0.10516886707013579
0.16,24.649999999999995,0.36067740070897125,-0.6406976910206381,0.7677932460765873
0.28,24.809999999999995,0.10341138700746422,0.7962333113032444,0.6049896808798236
0.42,25.089999999999996,0.03365403415089463,0.977726668454348,0.20988225697557555
0.32,25.509999999999998,0.17484235578182095,0.45487282583252575,0.8905564060289122
0.49,25.83,0.1812504080706453,0.41865740907195426,0.9081442472587482
0.24,26.319999999999997,0.5586426058749916,-0.9328822777130589,-0.3601814208546789
0.78,26.559999999999995,0.2792253126026454,-0.18259782610861275,0.9831876900675725
0.02,27.339999999999996,0.24618039707952266,0.02399696922493193,0.9997120312710144
0.81,27.359999999999996,0.06533175423765458,0.9169247882542193,0.3990600615007158
1.8300000000000054,28.169999999999995,0.9901488070982679,0.9980850002275901,-0.061857354620866195
1,30,0,0,0
