output(s),start time(s),theta,velX,velZ
0.48,0,0.8176451002700252,0.41234510643931904,-0.9110277236152293
0.28,0.48,0.7592884717868007,0.058328065120139855,-0.9982974691039443
2.31,0.76,0.7831840903151477,0.20699436946796893,-0.9783421339227694
4.95,3.0700000000000003,0.63684596134762,-0.6525674030430337,-0.7577306807076448
1.69,8.02,0.4628427690290421,-0.9728704318381672,0.2313506491346373
1.96,9.709999999999999,0.21003170280183447,0.24849694571761205,0.9686326795896462
0.1,11.669999999999998,0.6742101855584932,-0.45840655627839827,-0.8887426113116101
0.27,11.769999999999998,0.7500670097088896,0.0004210344058936551,-0.9999999113650107
2.03,12.039999999999997,0.825457840201291,0.4565517715931542,-0.8896968471648938
0.28,14.069999999999997,0.00013270588303471165,0.9999996523757473,0.0008338155578418094
2.61,14.349999999999996,0.5660856189670341,-0.9150242927156657,-0.4033987403800312
0.05,16.959999999999997,0.72057053677483,-0.18385882631286235,-0.9829526600945016
0.41,17.009999999999998,0.6675845794755083,-0.49499698293310845,-0.8688946926337621
0.68,17.419999999999998,0.1444504728302356,0.6156316270342578,0.7880340727374373
0.13,18.099999999999998,0.4100804704120107,-0.8445987372269391,0.5353998254339086
0.16,18.229999999999997,0.260929335989211,-0.06861708388308077,0.9976430703409823
0.15,18.389999999999997,0.23350357404888844,0.10346460938556282,0.9946331356860644
0.13,18.539999999999996,0.35527684858556596,-0.6142805931892357,0.7890876711944502
0.11,18.669999999999995,0.8018339372535486,0.3199552300616639,-0.9474326629139338
0.08,18.779999999999994,0.4032700653344605,-0.8209222715978974,0.5710399495609285
0.1,18.859999999999992,0.06199822658304088,0.92508143854436,0.379768787633604
0.43,18.959999999999994,0.09029857677120845,0.8433212221868766,0.5374098214670372
0.4,19.389999999999993,0.17277079825717712,0.4664254319705021,0.8845605216214041
0.3,19.789999999999992,0.1268756799870897,0.6987244423123086,0.7153909097237351
1.18,20.089999999999993,0.4651984383880219,-0.9761879897841856,0.21692627457528194
0.1,21.269999999999992,0.4632062379356672,-0.9733962396953552,0.22912826221778643
0.38,21.369999999999994,0.6240214147445096,-0.7114411272420675,-0.7027457025614147
0.12,21.749999999999993,0.19357304618449367,0.34715995559545604,0.9378059315396555
2.02,21.869999999999994,0.6836057454167971,-0.40517240938900334,-0.9142402959123547
0.11,23.889999999999993,0.24199791497209222,0.050257402245525426,0.9987362982887582
2.48,23.999999999999993,0.29960823340178055,-0.3066749948568256,0.9518142925642407
1.33,26.479999999999993,0.7855945616580745,0.22178748307348653,-0.9750950273444778
0.44,27.809999999999995,0.3235958250864255,-0.4461118571476613,0.894977212510053
1.7500000000000036,28.249999999999996,0.8978344315394633,0.8009445522971526,-0.5987385273602441
1,30,0,0,0
