output(s),start time(s),theta,velX,velZ
0.6,0,0.7235394194486654,-0.1654918634229044,-0.9862111554534428
0.97,0.6,0.27397474209252237,-0.15006868808588592,0.9886755731058501
0.88,1.5699999999999998,0.8275379112520279,0.46814031698029474,-0.8836541425340512
0.79,2.4499999999999997,0.2635927364696262,-0.08530189323118262,0.9963551510436306
0.07,3.2399999999999998,0.2296811660741842,0.12732047681983452,0.9918616315708406
0.64,3.3099999999999996,0.05641318623764768,0.9378359588399544,0.3470788301045502
2.02,3.9499999999999997,0.2497483544209168,0.0015811351463084003,0.9999987500050433
1.08,5.97,0.8457775947434883,0.5661175801099434,-0.8243245025416033
0.16,7.05,0.07895848656786308,0.8794405006242604,0.47600882960481966
1.58,7.21,0.03365531864995197,0.977724974516202,0.20989014795195143
0.04,8.79,0.5322584400876945,-0.9795294662283897,-0.2013008315688886
1.67,8.829999999999998,0.3237430346263678,-0.4469394707355168,0.8945642008814438
0.28,10.499999999999998,0.587555245511217,-0.8524587444459873,-0.5227944997965939
0.39,10.779999999999998,0.2364574373838294,0.08498778642327862,0.996381993092444
0.17,11.169999999999998,0.8904963359170982,0.7724973444272948,-0.6350179941173143
0.51,11.339999999999998,0.35285064811797795,-0.6021806215971476,0.798359880613294
0.64,11.849999999999998,0.6085085160263503,-0.7764527945162409,-0.6301754183462888
2.1,12.489999999999998,0.4775371682166949,-0.9900565360590946,0.1406700231274126
0.65,14.589999999999998,0.6204971783224812,-0.7268266423342344,-0.6868209606536065
0.21,15.239999999999998,0.7570104206702305,0.04403352990705202,-0.9990300537240733
0.92,15.45,0.5022897585923706,-0.999896509223672,-0.014386481234654962
0.03,16.37,0.3819482155530014,-0.7372933444252413,0.675572737953688
1.31,16.400000000000002,0.8181794331935983,0.41540138182603614,-0.9096382203805091
2.44,17.71,0.797035903098419,0.29125198009427977,-0.9566463735838657
0.17,20.150000000000002,0.24545535873300806,0.02855094289792283,0.9995923387359666
0.38,20.320000000000004,0.7615126748099931,0.07227320202790403,-0.9973848726888902
0.43,20.700000000000003,0.5082522861199154,-0.9986560565540608,-0.05182741270691265
0.07,21.130000000000003,0.842093706593254,0.5468873683171638,-0.8372061910754882
1.77,21.200000000000003,0.8731116681699882,0.698667570910131,-0.7154464517757685
3.67,22.970000000000002,0.7304035168887031,-0.12281745420595074,-0.9924292785596207
0.32,26.64,0.7173895407703451,-0.20346686215745902,-0.9790818331497105
0.07,26.96,0.5180455973561814,-0.9935789367675931,-0.11314104653828835
0.2,27.03,0.9882694222554456,0.9972849869072035,-0.0736386779450783
0.29,27.23,0.07166640861051454,0.9003194770910792,0.43522963958173366
0.38,27.52,0.1951074326397625,0.33810273055181944,0.9411092091746864
0.27,27.9,0.28720472038827094,-0.2316409285894417,0.972801357010886
0.46,28.169999999999998,0.8237893841318221,0.44719996903055825,-0.8944340041048684
1.05,28.63,0.8953786095261914,0.7916108037811194,-0.6110256421272434
0.29,29.68,0.3365132708797681,-0.5172023567122399,0.8558631445571803
1,30,0,0,0
