output(s),start time(s),theta,velX,velZ
0.5,0,0.41058648383128604,-0.8462967029770253,0.5327118269104006
0.55,0.5,0.6347859129006366,-0.6623202778152172,-0.7492208283241821
1.19,1.05,0.5827141227954099,-0.8679641517000252,-0.4966268532446223
0.29,2.24,0.3831481011597059,-0.742365555976738,0.6699950606529488
1.35,2.5300000000000002,0.10404250995565212,0.7938279934042651,0.6081423491977499
0.32,3.8800000000000003,0.7996515532427031,0.3069340545782321,-0.9517307844869614
0.02,4.2,0.04458275934106781,0.9610217880823018,0.27647264391092197
0.83,4.22,0.16641809546557562,0.5013519644901737,0.8652434384043854
0.24,5.05,0.3683579834307097,-0.6769899691120882,0.7359922429765234
0.34,5.29,0.5641428672874775,-0.9198801555250775,-0.39219956587324156
3.74,5.63,0.8681214969559545,0.6758956198689325,-0.7369973616248511
1.2,9.370000000000001,0.8033378043463139,0.32889317622157815,-0.9443671312762224
0.71,10.57,0.9814679209662084,0.9932284626454022,-0.11617754082029327
3.33,11.280000000000001,0.10755558155143852,0.7802120067669545,0.6255151672794848
0.04,14.610000000000001,0.29493850507099295,-0.2786200430743211,0.9604014117009947
0.61,14.65,0.41953575031202195,-0.8748976944440289,0.4843077784390033
0.16,15.26,0.675021072531349,-0.45387252416289503,-0.8910666259096467
0.68,15.42,0.09797187994107637,0.8164412855652555,0.5774284606984253
0.2,16.1,0.2887671437937708,-0.24117960009448802,0.9704804998031968
0.06,16.3,0.28984478346029496,-0.24774515417244922,0.9688252363476446
0.42,16.36,0.3819873574675281,-0.7374594697170123,0.6753913906208038
0.87,16.78,0.7880061460947051,0.2365365184004763,-0.9716225992961368
0.05,17.650000000000002,0.47153711165242074,-0.9840511317137627,0.17788583466050018
1.16,17.700000000000003,0.8266094688856892,0.46297751759283573,-0.8863700232992853
0.34,18.860000000000003,0.7136185641549654,-0.2266056970083882,-0.9739865800324676
0.05,19.200000000000003,0.08953787504117361,0.8458801997158003,0.5333729349421076
0.69,19.250000000000004,0.01981550505696783,0.9922593229683683,0.12418307446007047
2.07,19.940000000000005,0.035660323621256707,0.9750033027176684,0.22219036812976062
0.37,22.010000000000005,0.1861340616980246,0.39059838505869166,0.9205611884006093
1.13,22.380000000000006,0.35787001265356555,-0.6270553549239545,0.7789746991149286
0.1,23.510000000000005,0.22338779321259727,0.16643134734336557,0.9860530445272566
0.25,23.610000000000007,0.19499906862479643,0.33874342627656856,0.9408787866427912
0.61,23.860000000000007,0.5921638268572778,-0.8369651629504323,-0.5472561703693767
0.28,24.470000000000006,0.9716404202053481,0.9841663912974743,-0.17724704296689064
2.48,24.750000000000007,0.011881930430922005,0.9972145072796509,0.07458703956454599
0.98,27.230000000000008,0.8688012854383546,0.6790373353709498,-0.7341037373371152
0.9,28.210000000000008,0.37705991713283615,-0.7161992709293289,0.6978958405953554
0.45,29.110000000000007,0.9849513914199967,0.9955331759188587,-0.09441237019009048
0.4399999999999942,29.560000000000006,0.573430078950284,-0.8954413140998341,-0.44517957388357604
1,30,0,0,0
