output(s),start time(s),theta,velX,velZ
5.82,0,0.13729358813282933,0.6504336906190474,0.7595630415625061
0.5,5.82,0.024530181465586387,0.9881458243454121,0.15351817426196174
0.25,6.32,0.8113577745979785,0.37604312251719946,-0.9266021638262639
1.21,6.57,0.12944625511659558,0.6870792446734834,0.7265824877733535
0.46,7.78,0.4328574366977317,-0.9123251732124472,0.40946645567479417
0.17,8.24,0.6980731441499518,-0.3205083101489735,-0.9472457036722043
1.77,8.41,0.9790336214430256,0.9913354018888899,-0.13135494266221281
0.24,10.18,0.4108667172144268,-0.8472333673763919,0.5312208779820874
0.07,10.42,0.8721783833696857,0.6944602036630045,-0.7195311150522528
1.1,10.49,0.9452048778361812,0.941316041647954,-0.3375264578314229
0.75,11.59,0.8723880466669846,0.6954074775230763,-0.7186156414975895
0.02,12.34,0.6222749790815235,-0.7191094946855449,-0.6948967798551813
0.69,12.36,0.799109406895804,0.30369029866177627,-0.9527708027110828
2.16,13.049999999999999,0.7535949270586733,0.02258567222855996,-0.9997449111698364
1.81,15.209999999999999,0.9799813191760636,0.9920999834822484,-0.12544968224161623
0.03,17.02,0.38127371949542965,-0.7344236656604933,0.6786912989848948
0.13,17.05,0.4623253518768685,-0.9721131645421873,0.23451224983734678
0.58,17.18,0.6560988066460506,-0.5563598582725657,-0.8309414588904146
1.45,17.759999999999998,0.5511414726632741,-0.9488157788776324,-0.31583004567778517
0.63,19.209999999999997,0.7580138547875704,0.05033126023627545,-0.9987325789434469
2.05,19.839999999999996,0.4209079439221266,-0.8790407043703019,0.47674672527471385
1.69,21.889999999999997,0.8928879595809559,0.7819521923872694,-0.6233384063418063
0.24,23.58,0.8739295967420394,0.7023351484765465,-0.7118464295158242
0.88,23.819999999999997,0.8498235069303149,0.586887740839922,-0.8096683145904948
2.64,24.699999999999996,0.38895415360360575,-0.7663079668092216,0.6424734235785297
0.41,27.339999999999996,0.42698270668731364,-0.8965929226721419,0.4428556548292305
0.36,27.749999999999996,0.5695953640574667,-0.9059066293675574,-0.4234774833068591
1.6,28.109999999999996,0.302104679875411,-0.32156646873293626,0.9468870081412193
0.08,29.709999999999997,0.1795455344195067,0.4283612781080108,0.9036075560870833
0.2100000000000044,29.789999999999996,0.5342800172663809,-0.976893605810867,-0.2137261868041496
1,30,0,0,0
