output(s),start time(s),theta,velX,velZ
0.09,0,0.38595358733787566,-0.754059875551623,0.6568056821336664
1.54,0.09,0.5182904065504789,-0.9934037299629908,-0.11466921686144559
3.97,1.6300000000000001,0.15211982705809968,0.5769579215424449,0.8167738712577809
1.24,5.6000000000000005,0.10871063361403921,0.7756518822247549,0.6311609601371072
2.49,6.840000000000001,0.440651979494478,-0.9312767053840252,0.3643126377290191
0.21,9.330000000000002,0.4664815350741679,-0.9779050928099722,0.2090493469406678
0.05,9.540000000000003,0.01635077439564403,0.9947274053936898,0.10255432198955869
0.14,9.590000000000003,0.7892746917572404,0.2442732481634342,-0.9697064402342006
2.94,9.730000000000004,0.37879844062033796,-0.7237798315006251,0.6900309815601955
1.23,12.670000000000003,0.282666912490949,-0.2038141358467254,0.979009600580634
1.75,13.900000000000004,0.3703456780592046,-0.6861287802323968,0.7274801007153414
0.46,15.650000000000004,0.2975787001250394,-0.2945129169330706,0.9556474986937256
0.32,16.110000000000003,0.31648064729251957,-0.4056686188706131,0.914020224975142
1.49,16.430000000000003,0.24547817696600782,0.02840762986553638,0.9995964218450477
1.09,17.92,0.3820777303607674,-0.737842858053493,0.674972530418426
0.74,19.01,0.4448275201538183,-0.9405131184956317,0.3397573751040908
0.85,19.75,0.18926454433487483,0.3724171080672022,0.9280654597704097
0.98,20.6,0.3205333578422578,-0.4288091389390548,0.9033951086663833
1.3,21.580000000000002,0.07711233150497765,0.8849027873958293,0.46577575812733296
0.75,22.880000000000003,0.7194998220559281,-0.19046742881922052,-0.9816935155938411
0.77,23.630000000000003,0.5515638267637611,-0.947974311574947,-0.31834683066430103
0.17,24.400000000000002,0.2312323299733826,0.11764765121683517,0.9930554013564208
1.28,24.570000000000004,0.919876870136906,0.8759337101883536,-0.4824314825502843
0.52,25.850000000000005,0.03567767170124836,0.9749790779085357,0.22229664334087793
0.09,26.370000000000005,0.06693297138443632,0.9128636103269482,0.408264655512634
2.38,26.460000000000004,0.38310221598875527,-0.7421723621794218,0.6702090605303819
0.34,28.840000000000003,0.8668874898585891,0.6701610553691166,-0.7422157097950378
0.8199999999999967,29.180000000000003,0.8767126885684868,0.7146749673056239,-0.6994567113887074
1,30,0,0,0
