output(s),start time(s),theta,velX,velZ
0.04,0,0.16350695006929095,0.5170936134395517,0.8559288492275672
0.06,0.04,0.08009933692493598,0.8760058217065017,0.48230052906493565
2.07,0.1,0.11743408616389839,0.7399097588963238,0.6727061384363784
0.85,2.17,0.15625504547029745,0.5555438738027189,0.8314872243638316
0.22,3.02,0.16350363608914253,0.5171114357787044,0.8559180819371015
2.07,3.24,0.026659484403804057,0.9860035619212147,0.1667242510214912
0.52,5.3100000000000005,0.02521341252670828,0.9874776880968906,0.15775872562498724
0.55,5.83,0.8144538984786774,0.3939965068668665,-0.919111936913403
0.07,6.38,0.05911411688228041,0.9318111151007349,0.3629435848375407
0.61,6.45,0.4083062571979711,-0.8385778994334284,0.5447817054397283
1.41,7.0600000000000005,0.24294947470764328,0.04428526886720638,0.9990189262278064
0.75,8.47,0.8799892922860071,0.7289225704341051,-0.6845961483325311
0.61,9.22,0.42418076489711865,-0.8886578571690762,0.45857083737593446
1.98,9.83,0.9738020615224845,0.986482911919862,-0.16386416475272939
0.28,11.81,0.27953065950986344,-0.18448378481856326,0.9828355575268012
0.92,12.09,0.31767533452517493,-0.41251816459124657,0.9109493750380804
0.85,13.01,0.42298554131074195,-0.8851890502745079,0.46523149643388806
0.6,13.86,0.9099504777186311,0.8441611580137615,-0.5360894881462098
2.38,14.459999999999999,0.7637955519958706,0.08657150642940503,-0.9962456395259873
1.27,16.84,0.7071769276556856,-0.26583048264576825,-0.9640197894733894
0.16,18.11,0.052830136145446294,0.9454114198953358,0.32587919100716595
0.06,18.27,0.3456460030240307,-0.565435822688012,0.82479229532115
1.43,18.33,0.17291737787570705,0.4656105656132059,0.8849897181263466
0.2,19.759999999999998,0.993903338413314,0.9992663974846473,-0.038297086808984006
0.37,19.959999999999997,0.43064334100281854,-0.906540753659044,0.42211830326970246
0.29,20.33,0.34975926152397807,-0.5865608576308752,0.809905155123322
1.02,20.619999999999997,0.12613200606388353,0.7020595672801947,0.7121182233241513
1.26,21.639999999999997,0.8089888470857188,0.36221005016093816,-0.9320964969156416
0.61,22.9,0.22045996869856,0.18454165847872583,0.982824692549959
0.09,23.509999999999998,0.16375708027334845,0.5157477852655794,0.856740463614069
0.32,23.599999999999998,0.9321603365210602,0.9105229607153551,-0.413458508208676
0.18,23.919999999999998,0.8529280432108587,0.6025687829797417,-0.7980669531927211
0.15,24.099999999999998,0.7387872483294758,-0.07039353028348533,-0.9975192985071657
0.72,24.249999999999996,0.8324468947671388,0.49516880456287765,-0.8687967857835172
0.44,24.969999999999995,0.749995080277884,-3.0911525710365833E-05,-0.9999999995222388
2.18,25.409999999999997,0.23075800286148707,0.1206067126130412,0.992700368123572
0.6,27.589999999999996,0.4867248954930917,-0.9965234071413724,0.08331325836474265
0.41,28.189999999999998,0.9373364054065176,0.923485686067002,-0.38363288131931383
0.68,28.599999999999998,0.5116563123193935,-0.9973192398651777,-0.0731733134055315
0.7200000000000024,29.279999999999998,0.06096367550249793,0.9275304792150602,0.3737475219009228
1,30,0,0,0
