output(s),start time(s),theta,velX,velZ
0.74,0,0.5115800902238486,-0.9973541694743031,-0.07269567134446898
0.58,0.74,0.28380336507606074,-0.21079953984504626,0.9775293110700655
0.22,1.3199999999999998,0.7149219548726419,-0.21862177740144834,-0.9758096732692455
1.11,1.5399999999999998,0.4585822394583362,-0.9663294180035702,0.25730809528827736
0.17,2.65,0.042123059499826865,0.9651796661540156,0.26158786677295065
1.74,2.82,0.8293380305472249,0.4781047155568491,-0.8783028412582442
2.48,4.56,0.4124591294086738,-0.8525059599173017,0.5227175033471522
0.81,7.039999999999999,0.8229601556674837,0.4425337436883535,-0.8967518529098062
0.51,7.85,0.5038198233001366,-0.999711998041783,-0.023998353512399855
0.89,8.36,0.9514550934069431,0.9538419544028786,-0.30030905084745096
1.98,9.25,0.5197685982949671,-0.9922958795902059,-0.12389062655544024
2.05,11.23,0.755715316094059,0.03590267252849894,-0.9993552912279553
0.39,13.280000000000001,0.38128114799994794,-0.7344553425532145,0.6786570192630739
1.59,13.670000000000002,0.6774728107055056,-0.4400925783136928,-0.8979524054832785
0.02,15.260000000000002,0.6435403151056264,-0.6201280581611778,-0.7845006000515531
1,15.280000000000001,0.8007521527433222,0.3135081391343433,-0.9495855131037548
1.67,16.28,0.12358924984422348,0.7133467181940284,0.7008112867540087
1.11,17.950000000000003,0.25437998247375526,-0.0275167678510526,0.9996213420525951
0.76,19.060000000000002,0.024700678755956162,0.987980798562238,0.154576653063529
0.81,19.820000000000004,0.15977977214492256,0.5369946055547069,0.8435856765054423
0.44,20.630000000000003,0.9840876352847734,0.9950061281918743,-0.09981385104591173
0.04,21.070000000000004,0.1605188236474534,0.5330715576624343,0.8460701592724719
0.02,21.110000000000003,0.4031891500189031,-0.8206318454238537,0.571457237486971
0.07,21.130000000000003,0.12097976423700185,0.7247407417382503,0.6890216667599727
0.32,21.200000000000003,0.014831509176529312,0.9956610353111175,0.09305430007900588
3.02,21.520000000000003,0.10564186398123387,0.7876767695644052,0.6160887165730135
1.74,24.540000000000003,0.08514168413038126,0.8602885232511305,0.509807470288921
0.06,26.28,0.06930543207776285,0.9066765731683064,0.42182649474372375
2,26.34,0.4258797866486377,-0.8935024951599738,0.44905822689591257
0.04,28.34,0.28463075563001927,-0.2158784993991293,0.9764202340678834
1.37,28.38,0.9583608459423905,0.9659705530820332,-0.2586520647093136
0.06,29.75,0.9679914846031527,0.9798443657356349,-0.19976240621330976
0,29.81,0.5741533954973445,-0.8934088517837413,-0.44924450308763597
0.19000000000000128,29.81,0.6560292760278712,-0.5567228216862398,-0.8306983205795659
1,30,0,0,0
