output(s),start time(s),theta,velX,velZ
3.28,0,0.6375882056803139,-0.6490265220187128,-0.7607657811155109
0.26,3.28,0.14218131958776192,0.6268040796157826,0.7791769027486709
0.4,3.54,0.8712781738956574,0.6903793170486399,-0.7234475783299392
0.17,3.94,0.49678923025540733,-0.9997965145618761,0.02017249290306369
0.44,4.11,0.7887674483813161,0.24118145738020683,-0.9704800382367272
0.29,4.550000000000001,0.8900342482473251,0.7706503909823698,-0.63725816972301
1.01,4.840000000000001,0.09335701567610422,0.8328388865234354,0.5535154822535718
0.74,5.8500000000000005,0.4967989614555983,-0.99979774609843,0.02011136237303037
1.11,6.590000000000001,0.3061566044627181,-0.34556644669811426,0.9383942832927102
0.68,7.700000000000001,0.666163349759258,-0.5027362428508079,-0.8644398591713905
0.04,8.38,0.8187004596746885,0.41837703858617453,-0.9082734464817644
0.08,8.42,0.9198589255045404,0.8758793107363182,-0.4825302405280648
1.69,8.5,0.5044433413862819,-0.9996103085333738,-0.02791471070624111
1.81,10.19,0.3087106816577907,-0.3605804122037362,0.932728130987258
0.05,12,0.2551040211616775,-0.032064014053037625,0.9994858173094837
0.15,12.05,0.5221795660381925,-0.9903053338906492,-0.13890768757606484
0.75,12.200000000000001,0.41280492831619553,-0.8536396648593495,0.5208640154385955
2.34,12.950000000000001,0.7774580961552079,0.17166972526119587,-0.9851545591574682
0.38,15.290000000000001,0.7546884594283423,0.029454198899083957,-0.9995661309624357
3.52,15.670000000000002,0.6249056939646161,-0.7075256477027567,-0.7066876664006487
0.88,19.19,0.932279779309024,0.9108329970981094,-0.41277506150114673
1.33,20.07,0.7603427032717214,0.0649393914813204,-0.9978892099998055
0.33,21.4,0.7299085295084751,-0.12590340699533872,-0.9920425051916708
0.02,21.729999999999997,0.1931431903961588,0.3496915721886605,0.936864880513846
3.63,21.749999999999996,0.1532171966934902,0.5713126148572326,0.8207325362778006
0.43,25.379999999999995,0.7112850613276104,-0.24086125549656767,-0.9705595579873587
0.61,25.809999999999995,0.9915684222384229,0.9985970381404916,-0.05295238820900808
0.93,26.419999999999995,0.7911508844223256,0.2556873621038988,-0.9667595217324471
0.87,27.349999999999994,0.8601154600092512,0.6379827959089036,-0.7700506165988429
0.65,28.219999999999995,0.5159462538003696,-0.9949848521321278,-0.10002571683126137
1.130000000000006,28.869999999999994,0.8141001401106459,0.3919525981685228,-0.9199854133566164
1,30,0,0,0
