output(s),start time(s),theta,velX,velZ
0.1,0,0.668455313885829,-0.49023588822163555,-0.871589796807847
1.21,0.1,0.10361675121350156,0.7954520054545433,0.6060165897220514
0.83,1.31,0.17107250898028836,0.4758375488618341,0.8795331870334181
2.03,2.14,0.10454920311233595,0.7918878631495408,0.6106665310924236
0.35,4.17,0.9776945344670914,0.9901951411492866,-0.13969102492409538
6.64,4.52,0.9053261030437619,0.8282305269670984,-0.5603875392974067
0.01,11.16,0.933481168980807,0.9139228725095424,-0.4058878947491618
0.01,11.17,0.8788399295622362,0.7239596860525445,-0.6898422812286162
0.16,11.18,0.23069663163307974,0.12098949564981057,0.9926537875525406
0.7,11.34,0.1220674174790547,0.7200151311505695,0.6939583639630177
1.53,12.04,0.5785495242877616,-0.8806607414319001,-0.4737474627906897
0.68,13.569999999999999,0.19050518079429968,0.36517145821887387,0.9309402806315243
0.19,14.249999999999998,0.09719706611313828,0.8192426938315671,0.5734469536091349
2.5,14.439999999999998,0.04595852593308636,0.9585960294267156,0.2847694723233782
0.68,16.939999999999998,0.5146890108443795,-0.9957439517751471,-0.09216280433674755
0.37,17.619999999999997,0.1344612651057353,0.6638471761594537,0.7478682549119994
0.51,17.99,0.13586696613919236,0.6572159872333254,0.7537022927687864
1.45,18.5,0.285997775759151,-0.22425714160509672,0.9745300069464827
1.81,19.95,0.08241876008962101,0.8688843058680437,0.4950152149340542
1.86,21.759999999999998,0.8047378597381796,0.33718775948773655,-0.9414374195089339
0.28,23.619999999999997,0.2766432614073635,-0.16662374474887245,0.9860205513506616
0.43,23.9,0.5888805793295965,-0.8480757623507493,-0.5298749864951122
0.04,24.33,0.03439219079184197,0.976742727463352,0.2144146551601643
1.76,24.369999999999997,0.8416816248820321,0.544717855263227,-0.8386193762115386
0.07,26.13,0.06582771052477177,0.9156767932406622,0.401915426825716
1.12,26.2,0.021561973104559207,0.9908369010423375,0.13506382022146882
0.29,27.32,0.1882007671086504,0.3786118485958074,0.9255555456604782
0.19,27.61,0.7061488123702201,-0.27205230535875885,-0.9622824653650219
1.22,27.8,0.5409252768499411,-0.967120995882604,-0.25431669100363874
0.04,29.02,0.7340206561160667,-0.10023258308967974,-0.9949640341676529
0.9400000000000013,29.06,0.8663137198415751,0.667480941870467,-0.7446268812228808
1,30,0,0,0
