output(s),start time(s),theta,velX,velZ
1.4,0,0.43541228126214904,-0.9187803329058222,0.3947691728915349
0.58,1.4,0.5579272248612754,-0.9344918175556396,-0.35598461051224833
1.45,1.98,0.07730457584167705,0.884339528277293,0.46684429816191914
3.52,3.4299999999999997,0.17457622091948144,0.4563613550408368,0.8897945344995615
0.88,6.949999999999999,0.10654077996675781,0.7841845210488565,0.6205277084444945
0.74,7.829999999999999,0.4127466264033459,-0.8534488037848134,0.5211766872359805
0.25,8.569999999999999,0.014030867068169361,0.996116552239606,0.08804438854509761
0.16,8.819999999999999,0.12035121433055096,0.7274562329982542,0.6861540855172326
0.13,8.979999999999999,0.6466223187082109,-0.6048210416145907,-0.7963614177119843
0.43,9.11,0.5618063887967074,-0.9255385216246687,-0.37865346292992325
3.23,9.54,0.07986710378890538,0.8767086443653671,0.4810217800630657
0.93,12.77,0.055179331185189695,0.9404984916696726,0.33979786221674624
0.09,13.7,0.2740489118859746,-0.15052941689155738,0.9886055303559088
0.7,13.79,0.7066240802218707,-0.2691775326033081,-0.9630905751493963
0.02,14.489999999999998,0.295163446568272,-0.279977146824053,0.9600066652144987
0.47,14.509999999999998,0.5110502941944886,-0.9975906330474343,-0.0693752755383294
0.22,14.979999999999999,0.37374648005897515,-0.7015156645710064,0.7126540341298148
3.49,15.2,0.14497116567930013,0.6130501970675838,0.790043958191819
1.35,18.689999999999998,0.12577907344844208,0.703636991175836,0.7105596277927817
2.03,20.04,0.5349262800333627,-0.9760177003662276,-0.21769117706471433
0.38,22.07,0.43319443278266345,-0.9131901352935665,0.4075337738182169
0.96,22.45,0.5113500589454056,-0.9974581968860611,-0.07125409086366835
0.4,23.41,0.7043327247452205,-0.28301478301726846,-0.9591155470503481
0.63,23.81,0.8294167504691264,0.4785390760561934,-0.878066257572448
0.31,24.439999999999998,0.5527073452437069,-0.9456625601553756,-0.32514969217328266
0.49,24.749999999999996,0.6186963643342939,-0.7345512255025343,-0.6785532382302254
1.85,25.239999999999995,0.729820828441521,-0.1264500449935721,-0.9919729765074872
1.02,27.089999999999996,0.07516126386565225,0.8905460606642103,0.4548930795642606
0.01,28.109999999999996,0.5300296189143199,-0.98225236184493,-0.18756411610448465
1.8800000000000026,28.119999999999997,0.29701980304836706,-0.2911552046417018,0.9566758316222108
1,30,0,0,0
