output(s),start time(s),theta,velX,velZ
0.04,0,0.8353487640001965,0.5109263780742446,-0.8596244739349469
0.21,0.04,0.8337479302760566,0.5022542879703573,-0.8647199721386047
2.79,0.25,0.7915409211501295,0.25805580342297313,-0.9661300131554365
0.4,3.04,0.4151117148260074,-0.8610991238034091,0.5084371140908196
0.88,3.44,0.1380292260958308,0.6469159410732641,0.762561318967395
0.44,4.32,0.23520500459397875,0.09282587030306469,0.9956823578845206
0.32,4.760000000000001,0.7626617528791737,0.07947224536093439,-0.9968370790742545
0.49,5.080000000000001,0.29570316348095815,-0.2832310490632481,0.9590517049912022
1.41,5.570000000000001,0.20119987947052176,0.3018382035092035,0.9533591657409797
0.21,6.980000000000001,0.8949739704687302,0.7900547618599542,-0.6130362740184394
2.54,7.190000000000001,0.15288456349056967,0.573026693599912,0.8195367035233704
1.73,9.73,0.7643363881314503,0.08995641576023718,-0.9959457029695803
3.28,11.46,0.6033873494380114,-0.7963246753274482,-0.6048694168699839
1.09,14.74,0.798906192023562,0.3024735187103148,-0.9531577888676149
0.05,15.83,0.6683446547435864,-0.4908417789981621,-0.8712487291181086
0.14,15.88,0.7177247140134462,-0.201404509623116,-0.9795081538728875
1.4,16.02,0.39185476460269153,-0.7778891834729034,0.6284014785436614
1.36,17.419999999999998,0.5404852860144796,-0.9678203689501781,-0.25164207407574196
0.65,18.779999999999998,0.666090620491747,-0.503131214694508,-0.8642100328045427
0.31,19.429999999999996,0.3856789693734928,-0.7529254514444128,0.6581058156309114
0.08,19.739999999999995,0.06565832929960402,0.9161040145458743,0.40094068705100583
3.19,19.819999999999993,0.709562513438948,-0.2513513945070619,-0.9678959016750486
0.15,23.009999999999994,0.3934390630491824,-0.7841059248845331,0.6206270204889334
0.08,23.159999999999993,0.7203190440117915,-0.18541183396535377,-0.9826609037840084
0.63,23.23999999999999,0.9530768722321292,0.9568525111472085,-0.2905740386051055
0.26,23.86999999999999,0.5294331758947936,-0.9829483708802845,-0.1838817559840961
0.7,24.129999999999992,0.3191848693433904,-0.42113954995488156,0.906995854160205
0.1,24.82999999999999,0.38330566995053417,-0.7430285098777618,0.6692597653443936
5.070000000000007,24.929999999999993,0.6278839943658746,-0.6941781438752337,-0.7198032401746572
1,30,0,0,0
