output(s),start time(s),theta,velX,velZ
0.02,0,0.37140626192241744,-0.6909613246003747,0.7228917262678386
1.59,0.02,0.2325286422567987,0.10955543152221063,0.9939806876514162
0.38,1.61,0.6219673739254321,-0.7204512056778638,-0.6935056310062034
0.47,1.9900000000000002,0.8467855019702597,0.5713265312837631,-0.8207228488663291
0.24,2.46,0.8309141715562907,0.48677912539950696,-0.8735250901235128
3.97,2.7,0.5354437640978247,-0.9753047308282492,-0.22086349183157541
2.75,6.67,0.11873370766140012,0.7343919929151083,0.6787255710095028
0.5,9.42,0.2229581096570351,0.16909286523776898,0.9856001232374526
0.62,9.92,0.5580824010084751,-0.9341442882655705,-0.35689557114205095
1.43,10.54,0.8935064108447894,0.7843684783850678,-0.620295163705065
1.05,11.969999999999999,0.8161362415413104,0.4036897626748116,-0.9148959369849416
0.5,13.02,0.691583808140108,-0.35885393737596577,-0.933393728085724
0.74,13.52,0.6531820818496594,-0.5714936816901162,-0.8206064658460084
1.83,14.26,0.4865251104886197,-0.9964180400524294,0.08456411448170693
2.24,16.09,0.872691327995768,0.6967755885223883,-0.7172891880122545
0.33,18.33,0.9237946155369883,0.8875426360694525,-0.4607255898676427
4.16,18.659999999999997,0.99246784534935,0.998880337488734,-0.04730825909281638
0.41,22.819999999999997,0.30139801449182535,-0.3173590307270337,0.9483054600791866
3.24,23.229999999999997,0.7929016600536714,0.26630646501041305,-0.963888409876194
0.34,26.47,0.5046303210105186,-0.9995768237265915,-0.02908906097932014
0.52,26.81,0.018543457565964316,0.9932201541766233,0.11624854982908206
0.68,27.33,0.1720421545091685,0.47047022795108057,0.8824158682909427
0.65,28.009999999999998,0.4824259327092587,-0.9939097798318917,0.11019686726273423
1.3400000000000034,28.659999999999997,0.361171436743685,-0.643077922791034,0.7658007477266975
1,30,0,0,0
