output(s),start time(s),theta,velX,velZ
0.86,0,0.1505770865896785,0.5848479461010095,0.8111429466755108
1.87,0.86,0.9556224501129026,0.9613774644111179,-0.2752333027132614
0.42,2.73,0.9915144472591749,0.9985790227179073,-0.05329104416080695
0.25,3.15,0.56000251250401,-0.9297706743637334,-0.3681392305815946
0.41,3.4,0.06675020388303299,0.9133318439599296,0.407216088592721
1.21,3.81,0.3650710117213367,-0.6616464838968811,0.7498159309769926
0.29,5.02,0.4425034383788472,-0.9354516670720006,0.3534546343906316
0.12,5.31,0.37677395762597354,-0.7149441805845342,0.6991815348307684
2.98,5.43,0.9831238836164783,0.9943834735612858,-0.1058371745096761
0.32,8.41,0.46433585418518575,-0.9749979664125193,0.22221378330664315
2.4,8.73,0.30569783009301066,-0.34286003282415195,0.939386500803488
0.33,11.13,0.20425442441822084,0.28348661006423986,0.9589761946546357
0.4,11.46,0.7022239333597666,-0.29569777945263986,-0.9552815413409692
3.1,11.860000000000001,0.4776209455648892,-0.9901304459877827,0.14014884918555237
0.36,14.96,0.24547313058316889,0.02843932441336203,0.999595520611668
0.22,15.32,0.049844893432998694,0.9513572212259856,0.3080899829938829
0.1,15.540000000000001,0.8917896524600939,0.7776320320109249,-0.6287196694796178
0.59,15.64,0.45466505054505535,-0.9597044088880218,0.2810114722940911
1.36,16.23,0.4753001465716905,-0.9879816001350236,0.15457152970271865
0.3,17.59,0.3211732583145419,-0.4324378655768033,0.9016637357770239
0,17.89,0.33859946144023423,-0.5283761910914359,0.8490103654771869
0.71,17.89,0.3749747819788971,-0.7069947315949265,0.7072188130253733
0.55,18.6,0.610111449539517,-0.7700666925794822,-0.6379633915670219
1.03,19.150000000000002,0.6067111315774669,-0.7835198896845974,-0.6213667053106694
0.28,20.180000000000003,0.5260148128323602,-0.9866708030054411,-0.16272899709823688
3.5,20.460000000000004,0.6325728843307328,-0.672673732030495,-0.73993922063651
1.36,23.960000000000004,0.2253170404885143,0.1544666569465658,0.9879980019674898
0.35,25.320000000000004,0.3853397530885523,-0.7515210827468204,0.6597090739007966
0.55,25.670000000000005,0.3808009450897447,-0.7324043560135702,0.6808699283213698
0.95,26.220000000000006,0.8853203717159421,0.7514407399439776,-0.6598005868082017
0.12,27.170000000000005,0.5380025449103069,-0.9716279511376653,-0.2365145335238887
2.7099999999999937,27.290000000000006,0.3530277757210297,-0.6030687635939351,0.797689204124816
1,30,0,0,0
