output(s),start time(s),theta,velX,velZ
2.31,0,0.29164777278957565,-0.258704374620384,0.9659565448571048
0.58,2.31,0.0640300895398187,0.9201578385372265,0.39154763717649904
0.47,2.89,0.3696687749930384,-0.6830285329050655,0.7303916916542479
2.11,3.3600000000000003,0.46715371041082376,-0.9787792681615571,0.20491740828227994
2.13,5.470000000000001,0.5790247667963727,-0.8792421900356215,-0.47637503215572075
2.32,7.6000000000000005,0.015460934736368115,0.9952852390940791,0.09699119981442594
0.02,9.92,0.9279419456605492,0.8992457466898037,-0.43744381017485817
1,9.94,0.12137439340527179,0.7230300669676641,0.6908165619473342
0.86,10.94,0.8717635136965588,0.6925822424532794,-0.7213389199526024
3.35,11.799999999999999,0.21179103007705136,0.23777454210677781,0.9713203730623137
1.67,15.149999999999999,0.2877311176448232,-0.2348571490524507,0.9720298964224068
0.14,16.82,0.7440826614412079,-0.03717116948856455,-0.9993089132789982
0.36,16.96,0.5798849982742188,-0.8766545554445794,-0.48112034920409136
1.04,17.32,0.703010727562299,-0.2909716806543067,-0.9567316661725
0.07,18.36,0.3665101114350896,-0.6683992768028744,0.7438026665516833
1.89,18.43,0.47685452828944563,-0.9894440756953854,0.14491522028863796
1.49,20.32,0.4363563001147128,-0.9211057087262713,0.3893125651091593
2.39,21.81,0.5386720318484434,-0.9706244568700113,-0.24059959211477386
1.27,24.2,0.6819096186131886,-0.41489234785974555,-0.9098705070983606
0.46,25.47,0.715445565065897,-0.21541024489259283,-0.9765236435413702
0.07,25.93,0.9987555931546304,0.9999694330355797,-0.00781875914076267
0.87,26,0.8331434880852475,0.4989666209616063,-0.8666212039675447
0.27,26.87,0.5040536529886354,-0.9996756608308279,-0.02546709921541021
0.08,27.14,0.5859061517303114,-0.8578298546301963,-0.513933790001335
0.26,27.22,0.849770129501989,0.5866161610577626,-0.8098650996220624
0.23,27.48,0.3614450104448984,-0.6443933179282346,0.7646942211168076
0.27,27.71,0.5028014899876985,-0.9998450838565707,-0.0176013717603809
0.38,27.98,0.5355526720339012,-0.9751533680949289,-0.22153083011878077
0.92,28.36,0.2611368901020491,-0.06991805244450684,0.9975527384265792
0.7199999999999989,29.28,0.18791110603881267,0.3802957263176743,0.9248649417858332
1,30,0,0,0
