output(s),start time(s),theta,velX,velZ
1.18,0,0.0849572751936839,0.8608786470744297,0.5088103330429714
0.71,1.18,0.9396793762440243,0.9290329986300888,-0.36999687492786393
0.1,1.89,0.711160736117169,-0.24161934262056858,-0.970371111107294
0.42,1.99,0.27692330298498824,-0.1683584414612324,0.9857258417981872
0.74,2.41,0.03015956251854668,0.9820988959236745,0.18836602301237784
0.75,3.1500000000000004,0.3280407533510291,-0.4709298369785422,0.8821706686596215
0.79,3.9000000000000004,0.5366712909932103,-0.9735722676133605,-0.22837915783665366
0.56,4.69,0.10722134241273773,0.7815239212170477,0.6238752764499726
2.62,5.25,0.23895761150619899,0.06932572215080085,0.9975940778935438
0.2,7.87,0.37745674082169645,-0.717937118359213,0.6961079615132048
0.99,8.07,0.35082303850925134,-0.5919610466641049,0.8059665745130733
0.92,9.06,0.11077336338518717,0.7674067970431641,0.6411605164480669
1.37,9.98,0.0870833401208676,0.8540051166972007,0.5202646063831372
0.36,11.350000000000001,0.1785603419879399,0.43394649870788243,0.900938641783762
0.05,11.71,0.5581219277191887,-0.9340556231406424,-0.3571275582748358
2.58,11.760000000000002,0.17367864778880515,0.4613721726521072,0.8872066942388759
0.32,14.340000000000002,0.45821793053248994,-0.9657379034196576,0.2595193670973402
0.13,14.660000000000002,0.17625248442899644,0.4469646566605413,0.8945516171224132
0.11,14.790000000000003,0.41753897983329913,-0.8687528348910101,0.49524591050187716
0.3,14.900000000000002,0.1361082591809405,0.6560725526814228,0.7546978240448833
0.75,15.200000000000003,0.1782117047915398,0.4359190090224845,0.8999858985411133
2.99,15.950000000000003,0.6643833661163142,-0.5123724671501741,-0.8587633288086094
0.02,18.940000000000005,0.03549925621015093,0.975227663685717,0.22120353519349117
0.68,18.960000000000004,0.47753615198781807,-0.9900556378391024,0.14067634478834048
0.01,19.640000000000004,0.3355363438917227,-0.5119391757098632,0.8590216995940823
1.95,19.650000000000006,0.10810074328052244,0.7780648240997198,0.6281839933480255
0.12,21.600000000000005,0.4003489071018719,-0.8103036203251899,0.5860102754115242
0.08,21.720000000000006,0.6014120596118061,-0.8037702542605559,-0.5949398107085466
0.18,21.800000000000004,0.06862247729254212,0.9084783328884841,0.4179319545956742
0.25,21.980000000000004,0.9983194358622093,0.9999442511530623,-0.010559099674753391
0.47,22.230000000000004,0.45640516630546435,-0.9627194167882505,0.27050198620137866
0.16,22.700000000000003,0.613648193637393,-0.7557008964101507,-0.654916907069053
3.14,22.860000000000003,0.2237236655514787,0.16435006306817626,0.9864020766246827
0.27,26.000000000000004,0.21319366534235085,0.22920515584750126,0.973378136457216
0.68,26.270000000000003,0.962221859037694,0.9719604639921322,-0.2351443310739151
1.26,26.950000000000003,0.45310876731395844,-0.9569107237572769,0.2903822769356359
1.59,28.210000000000004,0.8154731292544892,0.39987439488275034,-0.9165699473128901
0.19,29.800000000000004,0.5497511722477297,-0.9515384804677396,-0.3075297061897358
1,30,0,0,0
