output(s),start time(s),theta,velX,velZ
0.06,0,0.24677449845932353,0.020265036586074144,0.9997946430603462
0.54,0.06,0.2797654572388323,-0.18593353885593603,0.9825623232795506
0.01,0.6000000000000001,0.6510939565902314,-0.5822106068684836,-0.8130380121801392
0.18,0.6100000000000001,0.05027328067876824,0.9505245097545915,0.3106495716330438
0.07,0.79,0.5710450927294901,-0.9020116804560829,-0.4317116263442454
0.25,0.8600000000000001,0.5756742774411331,-0.8890751529345255,-0.4577612613955554
0.23,1.11,0.6017922974256396,-0.8023465882601079,-0.5968584022256577
0.57,1.34,0.01340376105168839,0.996455733370003,0.08411879358412903
3.48,1.9100000000000001,0.5974133913185249,-0.8184625017053203,-0.5745599475270343
2.35,5.390000000000001,0.09966982100801414,0.8102346576058538,0.5861056215515467
0.82,7.74,0.674331380306201,-0.45772965566273194,-0.889091425179029
1.59,8.56,0.29848222090331544,-0.29993334183467335,0.9539601618809272
0.56,10.15,0.8609921350427773,0.6422147746200014,-0.7665247440623041
0.89,10.71,0.16675260715760942,0.4995322907046172,0.8662952675291479
0.31,11.600000000000001,0.869354710489501,0.6815859034485289,-0.7317381063059738
0.7,11.910000000000002,0.19370985654609418,0.346353684902191,0.9381040054038112
1.14,12.610000000000001,0.15786046954492106,0.5471283938978816,0.8370486966662839
0.47,13.750000000000002,0.7023169392896563,-0.29513948778483223,-0.9554541761644599
1.27,14.220000000000002,0.5013670050672767,-0.9999631135109476,-0.008589040545477983
0.4,15.490000000000002,0.18149910206676279,0.41723784099471556,0.9087973283642885
1.54,15.890000000000002,0.6578472269528659,-0.5471980391929826,-0.8370031695897903
0.34,17.430000000000003,0.7466565490557542,-0.021005976723094462,-0.9997793501277713
1.96,17.770000000000003,0.5623714065671783,-0.9241884300811217,-0.3819368347046295
0.2,19.730000000000004,0.7586476732916271,0.05430820234491235,-0.9985242206166378
1.53,19.930000000000003,0.7260234819109754,-0.1500797206233519,-0.9886738984405408
0.82,21.460000000000004,0.6517873903874916,-0.5786627072657413,-0.8155669630507865
2,22.280000000000005,0.1742254283722373,0.45832143625378124,0.8887865104007099
0.33,24.280000000000005,0.8372237532257419,0.5210178426156414,-0.8535457853426157
0.42,24.610000000000003,0.3876756932637604,-0.7611224364896613,0.648608230499769
0.15,25.030000000000005,0.5566080653220168,-0.9374102712647551,-0.34822691355973384
2.4,25.180000000000003,0.10501265076819666,0.7901062916625138,0.61296985886364
0.35,27.580000000000002,0.41095600143720235,-0.8475312432821348,0.530745505549165
0.09,27.930000000000003,0.26042437613165403,-0.0654514654367748,0.9978557539405075
1.18,28.020000000000003,0.3593789010253725,-0.6344122311281779,0.7729949036021954
0.45,29.200000000000003,0.6597361014265666,-0.537226057836012,-0.8434382981475159
0.15,29.650000000000002,0.001210601503635833,0.9999710712235729,0.007606360232080569
0.1999999999999993,29.8,0.3022212489146151,-0.3222599060173873,0.9466512309048485
1,30,0,0,0
