output(s),start time(s),theta,velX,velZ
0.63,0,0.4531764210681367,-0.9570340733098028,0.2899754860743352
0.24,0.63,0.7354506692888767,-0.09128886805580085,-0.9958244536910562
1.44,0.87,0.3740105983183686,-0.7026973502542488,0.7114888853282653
0.08,2.31,0.8368632500017282,0.519083133806982,-0.8547237566589119
0.73,2.39,0.7026805758235241,-0.29295570170860913,-0.9561260151446651
0.38,3.12,0.43189093531980594,-0.9098217963698568,0.4149991552404977
1,3.5,0.2564066226691377,-0.04024312714647811,0.9991899172416986
1.17,4.5,0.24601833391159567,0.02501493629282375,0.999687077520894
0.22,5.67,0.16000076045988443,0.5358227606808614,0.8443304857319439
2.23,5.89,0.16147422444282444,0.5279830579100453,0.8492549031709842
0.12,8.12,0.7290361630784484,-0.1313391114489934,-0.9913374994439527
3.05,8.239999999999998,0.5451398252119827,-0.9600482081096192,-0.2798346620872927
0.71,11.29,0.7285168489036734,-0.13457308844842628,-0.9909036703259566
2.41,12,0.6296545872955762,-0.6861275673233243,-0.7274812446784983
0.64,14.41,0.6789204112288036,-0.4319071227440429,-0.9019180879231563
0.75,15.05,0.5229364967460914,-0.9896335005220863,-0.14361592754427263
0.69,15.8,0.2705218210128978,-0.1285853986867612,0.9916984396703298
0.39,16.490000000000002,0.6045540771666467,-0.7918691613682396,-0.6106907820443673
0.12,16.880000000000003,0.2432005696909323,0.04270908591380344,0.9990875507083488
1.03,17.000000000000004,0.11968436641451186,0.7303247760856251,0.6831000815660042
0.47,18.030000000000005,0.4100626853622401,-0.8445389027560479,0.5354942032661143
0.77,18.500000000000004,0.5558372550006169,-0.939085783841522,-0.3436828342916683
0.66,19.270000000000003,0.3308503731138557,-0.48642892727140286,0.8737201489685311
0.91,19.930000000000003,0.029601850767005278,0.9827529381574084,0.18492339641857392
1.21,20.840000000000003,0.46354402905862246,-0.9738803497416864,0.22706180741597817
0.21,22.050000000000004,0.830039510704099,0.4819712050827164,-0.8761870562106667
1.42,22.260000000000005,0.901488509915111,0.8144788425281702,-0.580193256660203
1.54,23.680000000000007,0.4875685607795428,-0.9969510398481157,0.07802963632979963
1.73,25.220000000000006,0.7805984693897141,0.19107367004446615,-0.9815756988718387
0.53,26.950000000000006,0.36814548357691357,-0.6760066868219415,0.736895487414614
0.84,27.480000000000008,0.1256080355131184,0.7044001968847472,0.7098030449559436
1.6799999999999926,28.320000000000007,0.1530540365134424,0.5721537012959544,0.8201464150341327
1,30,0,0,0
