output(s),start time(s),theta,velX,velZ
0.83,0,0.7435205976111041,-0.04070004094722239,-0.9991714100527969
0.24,0.83,0.32985276289300813,-0.4809427809573521,0.8767519839983303
1.49,1.0699999999999998,0.3168561332023476,-0.4078238878629548,0.9130606094276239
0.36,2.5599999999999996,0.2923000965456637,-0.26266132865364306,0.9648880901067766
1.82,2.9199999999999995,0.9001901072432146,0.8097185142256864,-0.5868184793615031
0.74,4.739999999999999,0.586098832186589,-0.8572070337289935,-0.5149719422701979
0.12,5.4799999999999995,0.04613090769711503,0.9582870315275216,0.28580756674057944
1.41,5.6,0.8554536340202881,0.6151567134201114,-0.7884048566150306
1.79,7.01,0.9439101760722208,0.9385391984539335,-0.3451726712320196
0.02,8.8,0.6002478810765293,-0.8081005481236885,-0.5890445688758994
1.5,8.82,0.06668368009330983,0.913501972880962,0.40683429740201377
0.67,10.32,0.25598279196473606,-0.03758213799862965,0.9992935419102097
0.26,10.99,0.6917310874454602,-0.3579900370052726,-0.9337254057831796
2.43,11.25,0.12406190118488336,0.7112623370975399,0.7029266589243471
0.22,13.68,0.8809496230203094,0.7330400852796389,-0.6801854404301959
2.51,13.9,0.8242225060693098,0.44963240969391516,-0.8932136900836458
0.86,16.41,0.06752933736327993,0.9113274058501486,0.41168235248360896
0.25,17.27,0.7977955421333852,0.295814673256616,-0.9552453502038528
0.52,17.52,0.4043242827092085,-0.8246867139406324,0.5655898017554785
0.05,18.04,0.8078952276791861,0.35579672913663685,-0.9345633673195578
1.25,18.09,0.46764027814196274,-0.9794011656580501,0.2019241360205677
0.84,19.34,0.712743147546919,-0.23195956251769093,-0.9727254295825731
0.15,20.18,0.18479582260688177,0.3983249365894929,0.9172443757750584
0.28,20.33,0.8980739314436618,0.8018446401671189,-0.597532570689886
0.03,20.61,0.8626964491446256,0.6503861424970364,-0.7596037556830697
1.03,20.64,0.870907220191679,0.6886912527997482,-0.7250547278082622
1.04,21.67,0.14712344282936562,0.6023105797232516,0.798261840221265
1.21,22.71,0.43877176610720403,-0.9269079289878512,0.3752888103573732
0.22,23.92,0.8959561962079602,0.7938230495372395,-0.6081488025338843
0.07,24.14,0.8009597032917176,0.3147462063090409,-0.9491758665358421
0.56,24.21,0.5185971534019644,-0.9931808776113488,-0.11658363670408878
0.31,24.77,0.1951631170825865,0.33777343864653764,0.9412274454906708
0.22,25.08,0.610228081986711,-0.7695989714226921,-0.6385275430121511
0.13,25.299999999999997,0.42086720232532704,-0.8789186346050458,0.47697173264670717
0.86,25.429999999999996,0.44457340882932883,-0.9399694536157609,0.3412585914952001
1.89,26.289999999999996,0.43504763857850604,-0.9178734596771871,0.3968731686826802
0.9,28.179999999999996,0.2174481248213861,0.203106453793736,0.9791566618408584
0,29.079999999999995,0.41530007738744035,-0.8617002644931171,0.5074176328947311
0.9200000000000053,29.079999999999995,0.1117067554105734,0.7636334232924429,0.6456500560138323
1,30,0,0,0
