output(s),start time(s),theta,velX,velZ
0.47,0,0.7487088770653453,-0.008112275673336016,-0.9999670949503288
1.21,0.47,0.9995552399251363,0.9999960953595615,-0.002794506330417643
0.06,1.68,0.3350948386722399,-0.5095542320082675,0.8604385420484514
0.4,1.74,0.8026501025326053,0.3248095479487316,-0.9457794444590877
0.3,2.14,0.3318849087522219,-0.4920979484074598,0.8705398377863985
1.35,2.44,0.002606471727294557,0.9998659008357226,0.01637621280909844
0.22,3.79,0.5330721332348852,-0.9784875014355763,-0.2063061063913601
0.78,4.01,0.6348436900452936,-0.6620482486572725,-0.7494612174421291
0.89,4.79,0.961167143288488,0.9703808372982918,-0.24158027776345098
1.06,5.68,0.04989918755214362,0.951252064049813,0.3084145110739287
1.21,6.74,0.47579307645521274,-0.9884555950600481,0.15151084645821952
3.08,7.95,0.207892946045922,0.26149080137552316,0.9652059680689851
0.48,11.030000000000001,0.651512728827233,-0.5800693091397164,-0.8145671222153348
0.09,11.510000000000002,0.10853941723179272,0.7763304262830297,0.6303261609890624
0.03,11.600000000000001,0.58495038343331,-0.8609006788779452,-0.5087730546201253
1.67,11.63,0.01875654964336726,0.9930636191418252,0.11757826473009393
1.18,13.3,0.9892995708277802,0.997740727921368,-0.0671821393447589
0.48,14.48,0.9914371031331032,0.9985530070902745,-0.05377631477676999
0.3,14.96,0.9364359531221336,0.9213004344138359,-0.3888515263553394
0.87,15.260000000000002,0.6724135848618403,-0.4684095967047587,-0.8835114315700082
0,16.130000000000003,0.201472171279788,0.30020669859609134,0.9538741731056751
1.27,16.130000000000003,0.6746391744533026,-0.45600936226107947,-0.8899749780360365
0.47,17.400000000000002,0.37828481889343624,-0.721549211876781,0.6923631524279699
1.61,17.87,0.07752712861264444,0.8836858566948242,0.4680804489375032
0.4,19.48,0.5134087414360298,-0.9964531005798254,-0.08414997531106254
1.02,19.88,0.2633717968428141,-0.08391866666147768,0.996472607443757
2.8,20.9,0.707486893306274,-0.26395248209608774,-0.9645356847703015
0.02,23.7,0.36070539722583583,-0.6408327415467641,0.7676805307949774
0.11,23.72,0.03737931221862201,0.9725466632943891,0.23270794510491072
0.12,23.83,0.2039226583335484,0.2854850243998585,0.9583831701586857
2.49,23.95,0.7461419872550248,-0.024238235071464064,-0.9997062108242704
1,26.439999999999998,0.2824147193375901,-0.20226256519336347,0.979331330409377
2.5600000000000023,27.439999999999998,0.07605419792080659,0.8879798940261773,0.45988227602861464
1,30,0,0,0
