output(s),start time(s),theta,velX,velZ
0.41,0,0.9334562605226537,0.9138593380520548,-0.40603092278182484
1.21,0.41,0.7948544531883197,0.27811280324074367,-0.9605484207855299
1.17,1.6199999999999999,0.38955812888916275,-0.7687405581912012,0.6395607509782635
0.13,2.79,0.26152072346075816,-0.07232364084966243,0.9973812164735453
1.2,2.92,0.22118023950407828,0.18009191740710456,0.9836497858916214
2.85,4.12,0.522755477433289,-0.9897962059580486,-0.14249024763488974
2.36,6.970000000000001,0.5058040157837189,-0.9993351268733186,-0.03645962420388055
3.83,9.33,0.9588168947202169,0.9667077381122446,-0.2558830769588091
0.49,13.16,0.4917043308148522,-0.9986418921381185,0.052099628278889205
1.07,13.65,0.30260189622532985,-0.3245230667108211,0.9458777823654618
0.07,14.72,0.5852158809683806,-0.8600507613640549,-0.510208474916979
0.37,14.790000000000001,0.44038639526931,-0.9306674751181804,0.3658661650893004
0.05,15.16,0.4827230375638448,-0.9941137595581949,0.10834128048473197
0.14,15.21,0.532222343753815,-0.9795750960548483,-0.20107866915497202
0.56,15.350000000000001,0.7026264825830154,-0.29328065083984095,-0.9560263907669909
2.21,15.910000000000002,0.3370467747511263,-0.5200683875457779,0.8541246233867366
0.03,18.12,0.32582491859868046,-0.4586025714619956,0.8886414808281489
0.9,18.150000000000002,0.38800960280745045,-0.7624815505335992,0.6470099574936063
0.07,19.05,0.8968130118564388,0.7970855185284543,-0.6038664390013946
0.98,19.12,0.14438638187637876,0.6159489147577153,0.7877860968618275
1.22,20.1,0.2639940196548304,-0.08781376615385213,0.9961369095028437
0.13,21.32,0.09885373924541052,0.8132293040775136,0.581943381257664
0.16,21.45,0.14839879699633995,0.5958946093936921,0.8030626466817761
0.79,21.61,0.775211431912396,0.15774643688077233,-0.9874796512594174
0.04,22.4,0.38665442929471616,-0.7569448121158243,0.653478807162818
0.87,22.439999999999998,0.554594460906792,-0.9417408439903477,-0.33633938627574905
0.52,23.31,0.7145034501324052,-0.22118695194972487,-0.9752314249895714
0.31,23.83,0.5310887031739328,-0.9809824925065581,-0.1940962374586913
2.16,24.139999999999997,0.25203533493884134,-0.012788038010942407,0.9999182296987242
0.6,26.299999999999997,0.08253470296303789,0.868523461431649,0.4956480575396083
0.41,26.9,0.4127119777956606,-0.8533353215082735,0.521362473780355
0.56,27.31,0.31761079026517347,-0.4121487010389821,0.9111165942028933
2.1300000000000026,27.869999999999997,0.5309387425655003,-0.9811649403768316,-0.19317184001641824
1,30,0,0,0
