output(s),start time(s),theta,velX,velZ
0.31,0,0.6813724887416567,-0.4179606889566531,-0.9084651135221868
3.15,0.31,0.11506257002295672,0.7498510241514399,0.6616067121629259
1.66,3.46,0.728016769005608,-0.13768593216096003,-0.9904759381655708
2.18,5.12,0.1437327805881511,0.619178911288927,0.7852499448042382
1.68,7.300000000000001,0.74422939765316,-0.03624982017160173,-0.9993427592860853
0.09,8.98,0.8895074499336298,0.7685368669175163,-0.6398055049689771
0.04,9.07,0.8836498702179459,0.7444741618547531,-0.6676512729941154
0.39,9.11,0.09689196315436632,0.8203404961941826,0.5718753975333107
0.08,9.5,0.1483836928636505,0.5959708190133114,0.8030060914367978
0.9,9.58,0.4583471379916365,-0.9659482719016083,0.25873526240212547
1.95,10.48,0.3699977570243568,-0.6845368324828027,0.7289782746930193
1.4,12.43,0.9225960730785281,0.8840479325269585,-0.4673962483747706
0.85,13.83,0.3661783585148317,-0.6668473951500217,0.745194304582121
0.81,14.68,0.9741331867312466,0.9868216994891251,-0.16181141312464603
0.27,15.49,0.3608579424264551,-0.6415682456556244,0.7670659594626555
1.24,15.76,0.5987672870108862,-0.813545293059168,-0.5815015529998802
0.56,17,0.7974069749728118,0.29348162024799856,-0.9559647161776472
4.3,17.56,0.21927607583871034,0.19184734312218518,0.9814247790518429
0.48,21.86,0.24740166752999426,0.01632507918379087,0.9998667370153099
0.29,22.34,0.07370923990437561,0.8946590831709482,0.44674951024004306
2.29,22.63,0.5587634486127832,-0.9326085312530952,-0.36088963331459734
0.66,24.919999999999998,0.05938736809980505,0.9311866085570564,0.3645428644809927
0.16,25.58,0.7298082603766194,-0.1265283782061347,-0.9919629879731025
0.15,25.74,0.5776492315980034,-0.8833264873660933,-0.46875827109233925
1.12,25.889999999999997,0.4974559759536875,-0.9998722494090129,0.015983893823491628
0.12,27.009999999999998,0.127114835740205,0.6976486646187646,0.7164400468676039
0.22,27.13,0.5098694353041247,-0.9980779035568671,-0.06197175511093022
0.19,27.349999999999998,0.9499075765418691,0.9508769055370576,-0.30956923380121226
0.68,27.54,0.35332709355457514,-0.6045678858956967,0.7965536211352051
0.72,28.22,0.8514839135620489,0.5953026295745005,-0.8035015738762962
0.37,28.939999999999998,0.2171237515001474,0.20510164750300197,0.9787406777035245
0.6900000000000013,29.31,0.3485251379531934,-0.5802630977863426,0.8144290867518162
1,30,0,0,0
