output(s),start time(s),theta,velX,velZ
4.35,0,0.12865289067878594,0.6906926020612364,0.7231484836863578
4.16,4.35,0.9043437147552801,0.8247557635631937,-0.5654891072949976
0.15,8.51,0.6329607132642379,-0.6708686519730906,-0.7415761941970684
0.57,8.66,0.5430753914541753,-0.9635971391037506,-0.2673584737970114
0.03,9.23,0.1259630866657825,0.7028149797298626,0.7113726901331768
0.52,9.26,0.5345498097022412,-0.9765299032068194,-0.21538186586358635
1.46,9.78,0.2940785478522018,-0.2734266924568798,0.9618928442670165
0.13,11.239999999999998,0.09447354866459112,0.8289353006487149,0.5593444979066342
0.31,11.37,0.8127179236831954,0.38394809979356004,-0.9233546754443357
0.15,11.68,0.932638365774081,0.9117606936102365,-0.41072184941561174
3.72,11.83,0.5278305050202411,-0.9847501701896629,-0.1739744300505966
2.2,15.55,0.4307661541792709,-0.9068662146669634,0.4214186382869332
0.68,17.75,0.9225953451961376,0.8840457949183902,-0.4674002914923263
1.14,18.43,0.07373435105714232,0.89458858477957,0.4468906622229716
1.71,19.57,0.8928900178044262,0.7819602534584884,-0.6233282939279563
0.65,21.28,0.9763196599104184,0.98895147588394,-0.14823959776988394
1.4,21.93,0.7242811129859383,-0.16089414384034637,-0.986971668528475
1.03,23.33,0.7537787826552638,0.023740561006416843,-0.9997181531627305
2.97,24.36,0.7596286533221107,0.060461714851929874,-0.998170517014585
0.94,27.33,0.4196223624032678,-0.8751611250844753,0.48383158758071526
0.91,28.27,0.1251478281543702,0.7064496930756593,0.7077632592564457
0.8200000000000003,29.18,0.3975373025793024,-0.7998253624239688,0.6002327795308807
1,30,0,0,0
