output(s),start time(s),theta,velX,velZ
1.85,0,0.8689553282444294,0.6797475411572665,-0.7334461672751792
0.05,1.85,0.5902942568915774,-0.8433358085783199,-0.53738693133491
0.92,1.9000000000000001,0.17775684420931348,0.4384893609191712,0.8987363797914808
1.2,2.8200000000000003,0.32072346981766786,-0.42988794613968434,0.9028822480056875
1.41,4.0200000000000005,0.8994215775208297,0.8068754472945274,-0.5907216032559299
0.01,5.430000000000001,0.34725933200923087,-0.5737674205297558,0.819018282542356
2.05,5.44,0.9872592129360427,0.9967974913283272,-0.07996725130672927
0.7,7.49,0.5072302783283433,-0.9989682723268647,-0.04541355397102501
1.26,8.19,0.5632160323744955,-0.9221485093390913,-0.3868360463086291
0.22,9.45,0.4691349202725842,-0.9812542424073999,0.1927176996476444
0.09,9.67,0.83763670013106,0.5232307149806532,-0.8521910694796293
0.22,9.76,0.5500363944686147,-0.9509858275277069,-0.30923446742147365
0.35,9.98,0.6575338613815507,-0.5488449814267153,-0.8359241510823266
1.02,10.33,0.17688076736208025,0.4434298350082629,0.8963090881077491
0.44,11.35,0.4563177178207152,-0.9625706427946711,0.2710309163727519
1,11.79,0.8206593308430735,0.429524052347216,-0.9030554182635891
2.46,12.79,0.6539924716853045,-0.5673079030632862,-0.8235057638668578
4.09,15.25,0.5128842514538224,-0.9967250028185876,-0.08086574525895826
0.13,19.34,0.21439559458406998,0.22184779242754354,0.9750813078892578
0.83,19.47,0.5626818225594259,-0.9234417426562685,-0.3837386453303261
1.1,20.299999999999997,0.4381148283928511,-0.9253509721254838,0.3791115645643405
0.71,21.4,0.14308690344944786,0.6223604784402031,0.7827307550337353
0.09,22.11,0.15228769467797454,0.5760961139545288,0.8173819593595705
0.35,22.2,0.27812590737345755,-0.1758018923398929,0.9844255658249194
0.65,22.55,0.7822564882241049,0.20128881868212453,-0.9795319348921477
0.12,23.2,0.5880712092276538,-0.8507594225853593,-0.5255553299912636
0.53,23.32,0.6808430250090446,-0.42098057850951137,-0.9070696514148168
0.12,23.85,0.8060009241045442,0.34464837375796825,-0.9387318565309201
1.54,23.970000000000002,0.7119128152379816,-0.2370312194477859,-0.9715020334549462
1.12,25.51,0.27581988680689984,-0.16152044403068785,0.9868693663095077
0.08,26.630000000000003,0.49080279802030136,-0.9983307540612847,0.057755566791666095
0.3,26.71,0.170085755815384,0.48128143290735514,0.8765661311838616
0.2,27.01,0.8650235190591186,0.6614227054708942,-0.7500133363398032
0.05,27.21,0.3969420249208472,-0.7975747585751533,0.6032201127977963
0.92,27.26,0.5790686899825006,-0.8791106877552901,-0.47661766508850767
1.8199999999999967,28.180000000000003,0.9484837350913005,0.948069403994569,-0.31806352385865133
1,30,0,0,0
