output(s),start time(s),theta,velX,velZ
0.32,0,0.00011509671693543666,0.9999997385096937,0.0007231739377190121
3.05,0.32,0.011414543942596223,0.9974292449090773,0.07165822632544079
0.49,3.3699999999999997,0.12416213606851711,0.7108194968320064,0.7033744684899312
2.37,3.8599999999999994,0.4203579199682006,-0.8773878681841709,0.4797817511777996
0.32,6.2299999999999995,0.1581156372063217,0.5457856798214744,0.8379248126782086
2.46,6.55,0.16868983757104494,0.48895102026871334,0.8723112401993822
0.24,9.01,0.45412920475232155,-0.9587528567332952,0.2842410239668887
0.35,9.25,0.9062951782216517,0.8316272847112259,-0.5553341870656204
1.12,9.6,0.1360450680580103,0.6563721473438873,0.7544372765122189
1.04,10.719999999999999,0.012691643339170944,0.996822136026579,0.07965945723772173
1.55,11.759999999999998,0.7679958677254254,0.11283058686350762,-0.9936142403709985
0.11,13.309999999999999,0.9230320773996123,0.8853250437359044,-0.4649726518130061
0.13,13.419999999999998,0.6508030843513016,-0.583695545377819,-0.8119726044061403
2.88,13.549999999999999,0.6360364910172375,-0.6564128038730286,-0.7544019027756683
0.18,16.43,0.6262505893567647,-0.7015287868386977,-0.7126411167176822
0.08,16.61,0.5665780767856499,-0.9137717165580501,-0.40622807635434854
0.7,16.689999999999998,0.9316560588217592,0.9092083614734204,-0.4163413928818728
1.79,17.389999999999997,0.40705072405496934,-0.8342542055528368,0.5513800146155146
1.55,19.179999999999996,0.9225745181094459,0.883984623138982,-0.46751597411621343
1.05,20.729999999999997,0.9064195158364076,0.8320608780947375,-0.5546843202617273
1.71,21.779999999999998,0.48635798510906814,-0.9963286916474959,0.08561038605209678
0.58,23.49,0.9935740123875325,0.9991850133222497,-0.04036470181006745
2.31,24.069999999999997,0.4186013357067514,-0.8720392125856788,0.48943601391085767
0.66,26.379999999999995,0.8812324180149069,0.7342475172458782,-0.6788818626375754
2.1,27.039999999999996,0.6084308088788478,-0.7767603841005051,-0.6297962414083113
0.37,29.139999999999997,0.9862026942575575,0.9962446855241462,-0.08658248416911436
0.490000000000002,29.509999999999998,0.7462817911039409,-0.023360070412138993,-0.9997271163224192
1,30,0,0,0
