output(s),start time(s),theta,velX,velZ
0.16,0,0.1327288514885543,0.6719482904997767,0.7405980656836931
1.42,0.16,0.375183903809598,-0.7079233720437984,0.7062892462115913
1.27,1.5799999999999998,0.9945985160762376,0.9994241435567967,-0.03393200960396499
0.5,2.8499999999999996,0.26390654153073145,-0.08726623496681474,0.9961850251006169
0.81,3.3499999999999996,0.08354463544564716,0.8653608155636596,0.5011493379093679
0.44,4.16,0.7036757093690983,-0.2869717324898841,-0.9579390506455796
0.03,4.6000000000000005,0.19005821561645886,0.3677844348820322,0.9299110761027122
0.64,4.630000000000001,0.792431102410568,0.26345547189517105,-0.9646715577482798
0.78,5.2700000000000005,0.32137483978737125,-0.43357954202864984,0.9011152982466929
3.71,6.050000000000001,0.40335258656066153,-0.8212182432557424,0.570614227779112
0.46,9.760000000000002,0.20330656917332812,0.2891927797022567,0.957270879201954
1.37,10.220000000000002,0.3884771975350898,-0.7643791621370639,0.6447670094620537
3.86,11.590000000000003,0.3719396152883564,-0.6933799646470672,0.7205721508815282
0.08,15.450000000000003,0.8531751106843499,0.6038069522008372,-0.7971305818207803
0.95,15.530000000000003,0.9077834371984342,0.8367837838339297,-0.547533468486239
0.13,16.480000000000004,0.015618565523210504,0.9951886885948275,0.09797690591617729
2.4,16.610000000000003,0.43770075502038785,-0.9243615070077996,0.3815177641503338
1.03,19.01,0.6335239307066368,-0.668240167267598,-0.7439456155191537
2.85,20.040000000000003,0.14866687294586178,0.5945411093990006,0.804065214540839
0.08,22.890000000000004,0.5679705241817284,-0.9101826982744047,-0.4142070204160283
0.01,22.970000000000002,0.8705642444867717,0.6871271765179003,-0.7265371589193069
0.64,22.980000000000004,0.8139643118179026,0.39116730838661234,-0.9203195840845575
0.22,23.620000000000005,0.38958007646901593,-0.7688287467639584,0.6394547350277118
0.48,23.840000000000003,0.15788770352712367,0.5469851533323644,0.8371423069191819
0.68,24.320000000000004,0.9751767881285033,0.9878614974665234,-0.15533725188504502
4.3,25.000000000000004,0.2437733805015534,0.03911302456981127,0.9992347928835351
0.43,29.300000000000004,0.3840434507093423,-0.7461229447626889,0.6658081940759316
0.269999999999996,29.730000000000004,0.3672291123940121,-0.6717526597736235,0.7407755153128797
1,30,0,0,0
