output(s),start time(s),theta,velX,velZ
0.37,0,0.30045403384804914,-0.31172888712212005,0.9501710903482617
0.91,0.37,0.7235645973472464,-0.16533584530968035,-0.9862373234955841
1.91,1.28,0.07959052723120841,0.8775432310424348,0.4794975262205259
1.23,3.19,0.8637348978616616,0.6553284996222908,-0.7553439995014173
0.73,4.42,0.8391170500555524,0.5311344631338989,-0.8472875439137914
1.12,5.15,0.48253318712729754,-0.9939838157399149,0.1095270471030739
1.24,6.2700000000000005,0.8048605931090824,0.3379136547533852,-0.9411771150698522
0.74,7.510000000000001,0.3891827376897644,-0.7672299197021566,0.6413721620976564
1.26,8.25,0.09949034209067109,0.8108950931728406,0.5851915480150155
0.85,9.51,0.3152580417705525,-0.39863534583378557,0.917109514208624
1.06,10.36,0.15156004620484798,0.5798271095642543,0.8147395430530926
0.16,11.42,0.056908747732216436,0.9367507133713918,0.34999728712975536
0.43,11.58,0.44670903998314015,-0.944463894024672,0.32861520488826007
0.78,12.01,0.2947402242506315,-0.2774233253355534,0.9607477809288781
0.32,12.79,0.6680346014028,-0.49253814584330385,-0.8702908564895073
1.02,13.11,0.679186387246907,-0.43039925591213635,-0.9026386212157551
0.24,14.129999999999999,0.37000499811849163,-0.6845699981982054,0.7289471294729879
0.08,14.37,0.8268801696005562,0.4644844409435297,-0.8855812803584867
0.69,14.45,0.9034872043569662,0.8217005912482874,-0.5699194139018382
1.86,15.139999999999999,0.6642929863458444,-0.5128600528846093,-0.858472227946365
0.4,17,0.551255876442636,-0.9485885087700876,-0.316511991920277
1.15,17.4,0.3277630286736518,-0.4693897368208615,0.8829910956330435
2.82,18.549999999999997,0.12453895255212333,0.7091521912425347,0.7050554372926369
0.58,21.369999999999997,0.8315478412651491,0.4902531668685592,-0.8715800780050842
1.99,21.949999999999996,0.5168517497967678,-0.994399665555396,-0.10568493337896623
2.14,23.939999999999994,0.7470153476189283,-0.01875202482507382,-0.9998241653235632
1.9,26.079999999999995,0.755220706110732,0.032796781552775725,-0.9994620408598716
0.15,27.979999999999993,0.41416372062352214,-0.8580553996533212,0.5135571352106592
0.53,28.129999999999992,0.4121866270685769,-0.8516097228986765,0.5241763823985581
0.4,28.659999999999993,0.40719264170603287,-0.8347455365686774,0.5506358952871404
0.9400000000000084,29.05999999999999,0.7631841532048897,0.08274376765464093,-0.9965708549392335
1,30,0,0,0
