output(s),start time(s),theta,velX,velZ
0.27,0,0.28805537675436266,-0.23683705458732685,0.9715493860707234
0.27,0.27,0.11373410056527833,0.7553472823999812,0.6553247156722865
0.01,0.54,0.38627641290194215,-0.755390570233108,0.6552748174643215
0.14,0.55,0.9393116589990456,0.9281756658020205,-0.3721423563812321
0.48,0.6900000000000001,0.15463377902139686,0.5639850288724709,0.82578501270471
0.5,1.17,0.4130460021367701,-0.8544276439909306,0.5195704006042948
2.28,1.67,0.4088988533641621,-0.8406005174650488,0.5416555824853023
1.11,3.9499999999999997,0.9371845501938492,0.9231192284197823,-0.38451383606011585
2.65,5.06,0.6369847935733973,-0.6519061798601818,-0.758299632506903
0.78,7.709999999999999,0.5036523413400125,-0.9997366984596978,-0.022946323298148684
4.37,8.489999999999998,0.5664998708863507,-0.9139712194605536,-0.40577901621176576
0.84,12.86,0.4448279305079399,-0.9405139944994739,0.33975495014884405
0.34,13.7,0.7395866785052582,-0.06538215588247902,-0.997860297683077
3.96,14.04,0.7439202703334084,-0.038190778246225125,-0.9992704661186318
0.02,18,0.6161841002789521,-0.7451702465318151,-0.66687427876903
0.1,18.02,0.9489969465030728,0.9490901015828338,-0.31500472865893026
1.4,18.12,0.9990464805093465,0.9999820531765061,-0.005991103813098904
1.61,19.52,0.7014192612956065,-0.3005237910171457,-0.9537743187110266
1.64,21.13,0.0651401097470119,0.9174046467151674,0.3979556686182757
0.93,22.77,0.7051571860883419,-0.2780425559273139,-0.960568757087907
0.85,23.7,0.4384805954530614,-0.9262197951300868,0.3769839401210348
0.66,24.55,0.948339178929086,0.9477801244144471,-0.3189244985336421
0.5,25.21,0.1628054445020699,0.5208612468335855,0.8536413541686946
1.24,25.71,0.9601213717595499,0.9687725306857071,-0.24795117218680496
0.45,26.95,0.24893599927617305,0.0066852639166343104,0.9999776533734966
0,27.4,0.638161599599155,-0.6462814743581556,-0.7630991127641603
0.12,27.4,0.6993178580998394,-0.31309039459830373,-0.9497233306654514
0.97,27.52,0.44022612747157597,-0.9302985789157093,0.3668031543858527
1.03,28.49,0.9656408663840483,0.9767872412532744,-0.21421177681168108
0.4800000000000004,29.52,0.4109046689776412,-0.847360017134825,0.5310188333395239
1,30,0,0,0
