output(s),start time(s),theta,velX,velZ
0.21,0,0.28595045495031424,-0.22396737916227233,0.974596641216859
0.45,0.21,0.018555130526547337,0.9932116254443243,0.11632139563400745
0.94,0.66,0.6380095160658453,-0.6470103730563086,-0.7624811979042738
0.99,1.6,0.08658381618993216,0.8556338109290378,0.5175816665948009
0.05,2.59,0.3582068359698235,-0.6287025117735366,0.7776459037953238
0.72,2.6399999999999997,0.2722190326980791,-0.1391532555924021,0.990270857623325
0.25,3.3599999999999994,0.22461516198965603,0.15882224423016156,0.9873071937030009
2.22,3.6099999999999994,0.9920835607643572,0.9987631986139839,-0.049719946644819275
3.69,5.83,0.24259724940744198,0.04649608423211736,0.9989184722243752
1.52,9.52,0.590809649772905,-0.841591164816919,-0.5401150907927879
0.37,11.04,0.7578806954604149,0.04949563839622098,-0.9987743397683736
2.68,11.409999999999998,0.9526317986022731,0.9560361862573454,-0.29324871792816143
0.73,14.089999999999998,0.9243432651723846,0.8891256035781455,-0.45766326164746773
0.25,14.819999999999999,0.7150664116994708,-0.21773599478413286,-0.97600770313321
0.28,15.069999999999999,0.11510328214362031,0.7496817594334099,0.6617985037553553
0.08,15.349999999999998,0.8386977677045151,0.5289005039940033,-0.848683837995569
0.34,15.429999999999998,0.05483710512480089,0.9412269739005469,0.3377747527599113
0,15.769999999999998,0.04554039133773502,0.9593408715640134,0.28225005251868285
2.55,15.769999999999998,0.2117987317042065,0.23772753890649337,0.9713318780136178
0.38,18.319999999999997,0.8717754437744534,0.6926363112723313,-0.721287002729883
1.49,18.699999999999996,0.7054844188249251,-0.27606697885408654,-0.9611383996003787
1.67,20.189999999999994,0.41796596308751954,-0.870078359989079,0.4929134279756585
1.52,21.859999999999992,0.1351472806805638,0.6606174356264981,0.7507227209471349
2.16,23.379999999999992,0.5849406989001391,-0.8609316359802525,-0.508720668115977
0,25.539999999999992,0.058044090635759216,0.9342301699525488,0.35667070183914984
0.44,25.539999999999992,0.179775818912998,0.42705338218348365,0.9042264145476218
0.1,25.979999999999993,0.8126216276010775,0.3833893573782042,-0.9235868127301989
0.3,26.079999999999995,0.7759458220691204,0.1623012780364381,-0.9867412503527654
0.75,26.379999999999995,0.9828552825161202,0.9942034392532851,-0.10751521463002026
0.09,27.129999999999995,0.2528307377222001,-0.017785111929052994,0.9998418323883388
0.61,27.219999999999995,0.5595511702081148,-0.9308109282916974,-0.3655010475672381
2.1700000000000053,27.829999999999995,0.47477700934560685,-0.9874681922069769,0.1578181528832631
1,30,0,0,0
