output(s),start time(s),theta,velX,velZ
4.31,0,0.6424115143589266,-0.6256764568852965,-0.7800826695289813
0.79,4.31,0.1860285737010987,0.39120844775597824,0.9203020973595345
1.3,5.1,0.9452977877878536,0.9415129192120871,-0.33697688786730445
0.68,6.3999999999999995,0.6351583786778129,-0.6605650855446226,-0.7507687844865591
0.69,7.079999999999999,0.9940713744475077,0.9993062746508928,-0.037242038657333554
0,7.77,0.6690845882204234,-0.4867859323750521,-0.8735212968449889
0.76,7.77,0.05031381888074704,0.9504453536693738,0.3108916687341411
0.38,8.53,0.45811813773258436,-0.9655749906252147,0.2601248497916273
0.51,8.91,0.002267699399626566,0.9998984936144139,0.014247893445203632
0.67,9.42,0.4385910061157827,-0.926481097547061,0.3763413023945064
0.68,10.09,0.4911597376194814,-0.9984577726892546,0.0555164494218862
0.1,10.77,0.09300366011390737,0.8340657470965808,0.5516650519293592
1.69,10.87,0.71495956981375,-0.21839114683409555,-0.9758613154462515
0.86,12.559999999999999,0.7667862086885806,0.10527542375779898,-0.9944431030243087
2.12,13.419999999999998,0.03352714685269742,0.9778936876806474,0.2091026915043044
0.17,15.54,0.35072855582576135,-0.5914824785447961,0.8063178514546884
0.67,15.709999999999999,0.9951958484633463,0.9995444561786161,-0.030180790622423334
0.61,16.38,0.46293793756437795,-0.9730085966922362,0.2307688687041763
0.61,16.99,0.4065859174268004,-0.8326403634329402,0.5538140709500446
0.17,17.599999999999998,0.6173334714378818,-0.7403348830324136,-0.6722382471753467
0.52,17.77,0.6901614057453831,-0.36718143796290326,-0.9301493383406207
1.36,18.29,0.6881378240685215,-0.378977860262366,-0.92540573881458
0.62,19.65,0.9166135198542499,0.865858389866805,-0.5002891650808199
0.78,20.27,0.7517944720167401,0.011274761320993894,-0.9999364378585044
1.24,21.05,0.6322872215844295,-0.6740007439533937,-0.7387306661769713
3.99,22.29,0.9482485638267846,0.9475983906724808,-0.3194640668290013
0.29,26.28,0.13849227969724742,0.6446945709251319,0.764440259418393
0.07,26.57,0.2902482341037892,-0.25020028406522676,0.9681941013317938
1.02,26.64,0.09827734362225393,0.8153315327690622,0.5789943796553224
0.03,27.66,0.17150109590831086,0.4734673393369766,0.8808113751429214
0.61,27.69,0.7975591658560387,0.2943956209951636,-0.9556836392545768
1.6999999999999993,28.3,0.031932109557364474,0.9799401531674624,0.1992919873204395
1,30,0,0,0
