output(s),start time(s),theta,velX,velZ
0.81,0,0.3953955413790199,-0.7916758038562509,0.6109414223872522
0.28,0.81,0.8338385364041492,0.5027464873909985,-0.8644339011260563
0.57,1.09,0.8554357204778354,0.6150679713193814,-0.7884740900353421
1.87,1.6600000000000001,0.5433538736768814,-0.9631278523112016,-0.2690441229657549
0.27,3.5300000000000002,0.7060326861873294,-0.2727543548955531,-0.962083708356768
1.12,3.8000000000000003,0.4416202384235659,-0.933475844660843,0.3586402758123043
0.46,4.92,0.39004878352140293,-0.77070858716813,0.6371877852449033
1.74,5.38,0.41778747124832805,-0.8695250118524653,0.4938889083214666
1.55,7.12,0.11642710900872166,0.7441511487258815,0.6680112782355931
0.46,8.67,0.5551380313416586,-0.9405866357034709,-0.33955379652718676
0.05,9.13,0.8417907778711654,0.5452928761444799,-0.8382455960075669
1.34,9.180000000000001,0.9136931972553097,0.85653337919819,-0.5160916297706539
0.73,10.520000000000001,0.1676748111173597,0.49450429040310656,0.869175187619228
0.52,11.250000000000002,0.09817544053715632,0.8157020818061521,0.5784722238250594
0.17,11.770000000000001,0.13465768614622442,0.6629236893785152,0.7486869720121874
0,11.940000000000001,0.6527520092809667,-0.5737090562987558,-0.8190591668010261
2.07,11.940000000000001,0.2224497957513376,0.17223983716515331,0.9850550433825114
0.37,14.010000000000002,0.6506957632559459,-0.5842429406418215,-0.8115788232267998
0.96,14.38,0.8474135442268174,0.5745607338655474,-0.8184619496958204
1.74,15.34,0.3660864309698141,-0.6664168613463706,0.7455793498436315
0.96,17.08,0.22193340018772967,0.1754350434086602,0.9844910083612758
0.23,18.04,0.1421875733130934,0.6267734626883364,0.7792015313573714
0.43,18.27,0.9662257463556453,0.9775678525922971,-0.2106207339700555
0.86,18.7,0.45040816989052923,-0.9518458949443336,0.30657689455929443
0.03,19.56,0.5222393724777227,-0.990253065944691,-0.1392798096894862
0.72,19.59,0.2854237980412241,-0.2207411376926897,0.9753324305743847
1.72,20.31,0.14762694739933901,0.5997821786935105,0.8001633196552225
1.04,22.029999999999998,0.33673396072314954,-0.518388629051437,0.8551451509949475
1.62,23.069999999999997,0.9406548493483536,0.9312832744538811,-0.3642958450524203
2.46,24.689999999999998,0.5945808618987727,-0.8285579636246931,-0.5599032960378978
0.55,27.15,0.27373449693666374,-0.14857610712278804,0.9889009760295708
0.31,27.7,0.19311942644870572,0.3498314546634068,0.9368126564730457
0.4,28.009999999999998,0.6668159001603267,-0.49918774146887596,-0.866493853854257
0.01,28.409999999999997,0.506663860148331,-0.9991235683735518,-0.041858035315822925
0.47,28.419999999999998,0.8630117902151508,0.6518899030437694,-0.758313625296015
0.6,28.889999999999997,0.3051539167989312,-0.3396476759839486,0.9405527397220756
0.45,29.49,0.6361798482655713,-0.6557330175924029,-0.7549928540318521
1,30,0,0,0
