output(s),start time(s),theta,velX,velZ
1.34,0,0.9197756150445378,0.8756266078549642,-0.4829886578548288
0.07,1.34,0.48001100603641267,-0.992123366107133,0.1252646255901946
2.55,1.4100000000000001,0.4111669008200538,-0.8482338004014058,0.5296219593791293
1.59,3.96,0.3976584864510989,-0.8002821602026381,0.5996236019882799
0.07,5.55,0.2253967370335409,0.1539718994187798,0.9880752269890047
0.11,5.62,0.9294233729894648,0.90327849571204,-0.4290547274931185
1.37,5.73,0.044136269496117486,0.9617936157682015,0.2737755297091561
0.19,7.1000000000000005,0.766911564315321,0.10605864686093,-0.9943598762148584
3.12,7.290000000000001,0.1281807585808027,0.6928347750891084,0.7210963697226777
0.18,10.41,0.19498032326509962,0.33885424116524127,0.94083888272346
1.23,10.59,0.07199685226839159,0.8994138965703659,0.43709797832535346
0.49,11.82,0.7572913891641225,0.0457971251661351,-0.9989507612122418
1.48,12.31,0.3648798365108752,-0.6607453359299719,0.7506101525071378
1.14,13.790000000000001,0.5195026940810321,-0.9925014818076315,-0.12223260043726343
0.07,14.930000000000001,0.2928847496154301,-0.2662040489979197,0.9639166998745863
2.4,15.000000000000002,0.9149407273002741,0.8605523894225398,-0.5093619391544263
0.51,17.400000000000002,0.8527435420097211,0.601643215004852,-0.798764947802935
0.89,17.910000000000004,0.15351136768221751,0.5697946545725351,0.8217871084536221
0.94,18.800000000000004,0.5110362911421351,-0.9975967330846611,-0.06928750348231268
2.11,19.740000000000006,0.3434820053856229,-0.5541693677793843,0.8324039354874516
0.45,21.850000000000005,0.5691100448657951,-0.9071937468051993,-0.4207130919730738
2.11,22.300000000000004,0.7654023517802448,0.0966248411278211,-0.9953208729234122
1.94,24.410000000000004,0.1020583902662262,0.8013475734264306,0.598199019193087
0.72,26.350000000000005,0.45991426663304225,-0.968449056677853,0.249211606109701
0.97,27.070000000000004,0.2906993797361507,-0.25294374879677745,0.9674809868646684
1.9599999999999973,28.040000000000003,0.22275969697920928,0.170321445339521,0.9853885554731476
1,30,0,0,0
