output(s),start time(s),theta,velX,velZ
0.54,0,0.3703615177842039,-0.6862011785109381,0.7274118108817039
0.49,0.54,0.5389341799884733,-0.9702268427014183,-0.24219800515618858
0.72,1.03,0.9684842724308164,0.9804581876915228,-0.196727583700544
1.61,1.75,0.40084132592856636,-0.812112830698742,0.5835004286326416
0.29,3.3600000000000003,0.109955799380417,0.7706902388852742,0.6372099777051196
0.51,3.6500000000000004,0.40555645799141926,-0.829040743261524,0.559188202676326
2.43,4.16,0.28540087076448895,-0.2206006325939047,0.9753642196119197
0.22,6.59,0.7319381603625873,-0.11324244392127265,-0.9935673851806617
1,6.81,0.09411386856983472,0.8301972659085426,0.5574697298311189
0.47,7.81,0.21110292856354673,0.24197178057268573,0.9702832871932218
0.23,8.28,0.5260039248000918,-0.9866819332353064,-0.16266149706380506
0.27,8.51,0.9801607979717989,0.9922408220461253,-0.12433081301604015
1.21,8.78,0.48433803478311166,-0.9951619344369383,0.09824827859932593
1.1,9.989999999999998,0.6081149932838736,-0.7780085762686243,-0.6282536551843277
0.3,11.089999999999998,0.49820240828942963,-0.9999362166628807,0.011294361687344155
1.97,11.389999999999999,0.7983476343876063,0.2991265354338019,-0.9542134540024944
2.47,13.36,0.019073644082236996,0.9928273897108,0.11955657338699222
0.21,15.83,0.5992899996382071,-0.8116310830662483,-0.5841703390285309
2.44,16.04,0.9357459213017416,0.9196058768585813,-0.3928422472789298
0.14,18.48,0.6505864025082996,-0.5848004659474725,-0.8111771785668154
0.9,18.62,0.7188533916434428,-0.1944531344764905,-0.9809118097424803
0.76,19.52,0.8413517710680284,0.5429786205919154,-0.8397465198380406
1.38,20.28,0.9254402645825651,0.8922589710575443,-0.45152400663456693
0.85,21.66,0.9152821976434377,0.8616432548733921,-0.5075144346037722
0.29,22.51,0.5284381248403748,-0.9840787977180214,-0.17773272034674278
1.67,22.8,0.6265397985484749,-0.7002326499808192,-0.7139147259307932
0.25,24.47,0.8796320050026528,0.7273838835859495,-0.686230781806982
0.45,24.72,0.02406252253049157,0.988592653735881,0.15061396010811404
0.07,25.169999999999998,0.20830048516341082,0.25901839811972394,0.965872387759114
0.25,25.24,0.8836058802400831,0.7442895964891059,-0.6678570180495851
0.94,25.49,0.42588806148227254,-0.8935258415282441,0.44901177102749024
0.3,26.43,0.9112195307580788,0.8484088913447232,-0.5293414333747336
0.87,26.73,0.9518057892714048,0.9545013653678996,-0.2982065450502643
1.55,27.6,0.2468533681558861,0.01976958296468992,0.9998045626968314
0.06,29.150000000000002,0.9255159136879862,0.8924734874502046,-0.45109984947732956
0.71,29.21,0.8196179947334695,0.4236062923629451,-0.9058464047897519
1,30,0,0,0
