output(s),start time(s),theta,velX,velZ
0.64,0,0.5949888889966979,-0.8271198127007348,-0.5620256359258904
0.4,0.64,0.057049816710792456,0.9364401209561708,0.3508274502709163
0.79,1.04,0.31140740618483576,-0.37633205997691405,0.9264848518100727
1.21,1.83,0.3791785945678643,-0.7254259578557771,0.6883002104234957
0.17,3.04,0.31850438239344936,-0.4172577376573946,0.9087881933459704
0.75,3.21,0.9719075273673663,0.9844624759787365,-0.17559508361516196
1.17,3.96,0.5128598423414956,-0.9967373932311475,-0.08071287960899921
0.32,5.13,0.5061628244919855,-0.9992503905122435,-0.038712492313578796
2.63,5.45,0.21589002182922912,0.21268236445110858,0.9771213905403391
1.21,8.08,0.8187993140870553,0.41894110518707034,-0.9080134087031072
0.88,9.29,0.6112506614762739,-0.7654805391693644,-0.6434590462127168
2.3,10.17,0.6018978209073135,-0.8019506807328793,-0.5973902457121906
1.07,12.469999999999999,0.97528757237582,0.9879693849728713,-0.1546495856972347
0.77,13.54,0.8392368254287064,0.5317719565859133,-0.8468875876931894
0.35,14.309999999999999,0.6478580178153204,-0.5986198232525359,-0.8010332747202844
0.4,14.659999999999998,0.8428114537727189,0.5506573753211645,-0.83473136697048
1.91,15.059999999999999,0.9218256791918532,0.8817751400314717,-0.4716700143346813
0.82,16.97,0.8464014678181918,0.5693445004185056,-0.822099045032411
0.84,17.79,0.7432214318657107,-0.04257812424190099,-0.9990931404709179
0.15,18.63,0.5322760056457433,-0.9795072431616206,-0.20140893871405438
0.52,18.779999999999998,0.8582635820258303,0.6289797383307623,-0.7774216930143935
1.71,19.299999999999997,0.28121309254228544,-0.194862876200772,0.980830494774078
0.48,21.009999999999998,0.3497567822024078,-0.5865482408273424,0.8099142924917118
0.15,21.49,0.43400535936992823,-0.9152547395388271,0.40287561573234215
0.07,21.639999999999997,0.4430281604981181,-0.9366118947987743,0.3503686037895658
3.04,21.709999999999997,0.3205396982321781,-0.4288451279128961,0.9033780251175981
1.63,24.749999999999996,0.5255779966161859,-0.9871137117981539,-0.16002037364058105
1.8,26.379999999999995,0.22298932118077008,0.16889957812812256,0.9856332647126629
0.32,28.179999999999996,0.5653959894666775,-0.9167636521996476,-0.39943010152661707
1.5000000000000036,28.499999999999996,0.45931064811406497,-0.967496922130872,0.2528827903738988
1,30,0,0,0
