output(s),start time(s),theta,velX,velZ
0.38,0,0.3328931462815007,-0.49760285769032453,0.8674049780917923
0.35,0.38,0.42788412287948263,-0.8990867590885137,0.4377704873923241
0.37,0.73,0.32684091603537,-0.46426600933268664,0.8856958126683798
0.55,1.1,0.4934675789022318,-0.9991577963554287,0.041032889030188
0.64,1.6500000000000001,0.7329032137735554,-0.10721579448424186,-0.994235773553292
0.24,2.29,0.8024536526693711,0.3236418960222498,-0.946179646335263
1.21,2.5300000000000002,0.31084445898660074,-0.3730526416320108,0.9278101780921454
0.61,3.74,0.3359831097330074,-0.5143485261450008,0.857581246094191
0.12,4.3500000000000005,0.4003327327582087,-0.8102440620271656,0.5860926206238385
0.29,4.470000000000001,0.34481339411344203,-0.5611132568178961,0.8277390367882946
0.22,4.760000000000001,0.8852440690389353,0.7511243294542658,-0.6601607695871359
0.15,4.98,0.6515245323574927,-0.5800088961775126,-0.8146101401007376
0.35,5.130000000000001,0.8624638275957963,0.6492752080728037,-0.7605535511599545
2.46,5.48,0.5130733337369083,-0.9966282277731495,-0.08204983611044728
1.13,7.94,0.2191761340496713,0.1924635936754322,0.9813041144872154
0.44,9.07,0.8344343952735335,0.5059793033067949,-0.8625456188661389
0.32,9.51,0.7749563148676217,0.15616335669503914,-0.9877312417989713
0.89,9.83,0.6158979448407557,-0.74636805981121,-0.6655334095998863
2.09,10.72,0.016018426718747536,0.9949393905851888,0.10047690810317199
0.08,12.81,0.020755954421358802,0.9915082042068747,0.130044150158546
0.87,12.89,0.3836833633159942,-0.7446146481335538,0.667494588581019
0.3,13.76,0.4434718981941561,-0.9375851110539426,0.34775589071928903
0.26,14.06,0.9868506736375682,0.9965889373605669,-0.08252569254805525
2.65,14.32,0.8325274097172012,0.4956082570921976,-0.868546173500312
0.17,16.97,0.050602823301529654,0.9498792486559217,0.3126170388396349
1.09,17.14,0.55887336569043,-0.9323590678811605,-0.3615336340366875
0.07,18.23,0.4740961027750562,-0.9867839697734806,0.16204134348397195
3.82,18.3,0.6776045544600152,-0.4393491291798128,-0.8983163934210152
0.6,22.12,0.09260388315825341,0.8354488267501363,0.5495682467918072
4.06,22.720000000000002,0.26877503747395026,-0.1176936206549291,0.9930499542606774
0.64,26.78,0.7886824493826518,0.2406631241122658,-0.9706087062727823
0.28,27.42,0.7076815983588082,-0.26277230285139436,-0.9648578739141714
1.62,27.700000000000003,0.499825816373518,-0.9999994011137333,0.0010944277841840526
0.17,29.320000000000004,0.4804467445658177,-0.9924626000955352,0.12254789843816091
0.1,29.490000000000006,0.7339806767297367,-0.10048251279346804,-0.994938824562953
0.2,29.590000000000007,0.37550619772070615,-0.7093521781401818,0.7048542312902574
0.20999999999999375,29.790000000000006,0.7575742986527355,0.0475727595207903,-0.9988677753094135
1,30,0,0,0
