output(s),start time(s),theta,velX,velZ
0.02,0,0.6712180601979507,-0.4750329946617303,-0.879967984635071
0.59,0.02,0.6023851053193982,-0.8001178961771397,-0.5998427729139262
0.14,0.61,0.043056735681420766,0.9636284716230699,0.2672455213420544
0.55,0.75,0.7677507769725689,0.1113003368195794,-0.9937868156822408
0.19,1.3,0.3396010287031729,-0.5337085434170051,0.8456684874604816
1,1.49,0.9575191487569892,0.964589159412142,-0.26375699714808964
0.29,2.49,0.8969560348603108,0.7976278551694685,-0.6031499023109871
1.51,2.7800000000000002,0.11762725333619162,0.7390927472265392,0.6736036750175336
0.64,4.29,0.2115223457804235,0.23941397897263014,0.970917579752521
0.72,4.93,0.3764157928733898,-0.7133689225714892,0.7007886844899771
0.37,5.6499999999999995,0.4923245896854296,-0.9988373506033001,0.04820733387960972
0.15,6.02,0.004151428591920081,0.9996598266702088,0.0260812373496386
0.63,6.17,0.5923302536870846,-0.8363924448175115,-0.5481310776193828
0.69,6.8,0.18603614448446304,0.3911646697990126,0.9203207055700906
1.9,7.49,0.2771433232707249,-0.16972097537906214,0.9854921564966308
0.12,9.39,0.4777198489390988,-0.9902173472522986,0.13953352715609513
2.86,9.51,0.5832126266371759,-0.8664043659470215,-0.49934304307553895
0.05,12.37,0.9115029108042989,0.849350053952656,-0.5278299781659056
0.22,12.42,0.6101022043858082,-0.7701037499445803,-0.6379186580758517
0.6,12.64,0.708087976730114,-0.2603078285011561,-0.9655256777636795
2.84,13.24,0.8664572445778366,0.6681521693190764,-0.744024649211444
2.5,16.08,0.34344042999074353,-0.5539519033981422,0.8325486704821379
0.93,18.58,0.6076932376690412,-0.7796706951144546,-0.626189753333399
0.09,19.509999999999998,0.8272406530912074,0.4664890757276018,-0.8845269595816782
0.98,19.599999999999998,0.8363740529531254,0.5164535080306002,-0.8563152305330595
0.84,20.58,0.744466109080397,-0.034763456379690964,-0.9993955683814779
0.45,21.419999999999998,0.8109478847980385,0.37365549426961586,-0.9275675563548614
0.05,21.869999999999997,0.04855468611000613,0.9538234996569316,0.3003676605465433
1.26,21.919999999999998,0.11852901648006464,0.735264302825386,0.677780499122466
0.81,23.18,0.27659103219631886,-0.16630015754825997,0.9860751784724245
0.47,23.99,0.47807885883122336,-0.9905295770861349,0.13729951535807702
2.48,24.459999999999997,0.7329253829306572,-0.10707730343833294,-0.9942506983092217
1.55,26.939999999999998,0.5244832487926167,-0.9881910518460041,-0.15322677654864367
0.67,28.49,0.6034171583506733,-0.7962113723905301,-0.6050185538278877
0.8399999999999999,29.16,0.9486720880076778,0.948445154262301,-0.3169413026987174
1,30,0,0,0
