output(s),start time(s),theta,velX,velZ
1.1,0,0.9363375744549647,0.9210598970840942,-0.38942093675538014
0.5,1.1,0.34561382305425525,-0.5652690441390223,0.8249066054640101
0.29,1.6,0.1552048664281115,0.5610182830109419,0.8278034103139794
0.1,1.8900000000000001,0.4338219192692442,-0.91478978204356,0.40393025965963
1.26,1.9900000000000002,0.9971956813228706,0.999844770866306,-0.01761914218411879
2.01,3.25,0.6127437373444051,-0.7594104790865761,-0.6506118076499203
0.03,5.26,0.639336674487505,-0.6406297871319624,-0.7678499044990866
0.91,5.29,0.4531869343895354,-0.9570532261749347,0.28991226650169405
1.48,6.2,0.9962156750451155,0.9997173258319982,-0.023775374472724826
0.37,7.68,0.7050782846727514,-0.27851872582964715,-0.9604307988409315
0.32,8.049999999999999,0.7240902521976987,-0.16207761781144112,-0.9867780124245616
0.54,8.37,0.12235127459164474,0.7187762932671188,0.6952414258638367
0.24,8.91,0.9581222319088452,0.9655816818791374,-0.2601000108024917
1.16,9.15,0.91203102348717,0.8510968359840623,-0.525008738763383
4.6,10.31,0.7323515220385997,-0.1106615438370491,-0.9938581501983071
0.35,14.91,0.8082957422817018,0.3581474357495908,-0.9336650439349182
0.33,15.26,0.7276989524543547,-0.13966353801101541,-0.9901990184555051
2.88,15.59,0.20303578124300936,0.2908210712990277,0.9567774581837126
1.37,18.47,0.6081783217114376,-0.7777585298883235,-0.6285631783567613
1.71,19.84,0.337528875088845,-0.5226532485182181,0.8525453546957802
2.06,21.55,0.9135560594124577,0.8560883644881605,-0.5168294807651614
0.12,23.61,0.5583221291916494,-0.9336056524626765,-0.3583022267440438
0.1,23.73,0.8710512114676389,0.6893469451736011,-0.7244313557403657
1.4,23.830000000000002,0.09548278153958012,0.8253717446589486,0.5645896590610241
0.01,25.23,0.21993441620238563,0.18778607483472373,0.9822099521477918
2.54,25.240000000000002,0.7600677964797283,0.0632156510948974,-0.9979998905093368
0.94,27.78,0.8616072253277989,0.6451723794496763,-0.76403704150731
1.2799999999999976,28.720000000000002,0.5659662852509103,-0.9153265021789944,-0.4027125456312076
1,30,0,0,0
