output(s),start time(s),theta,velX,velZ
1.22,0,0.08768881849122268,0.8520196817861247,0.5235097533466503
1.7,1.22,0.7645747266302958,0.09144776787863863,-0.9958098742983094
0.57,2.92,0.8878690274228349,0.7619097743970548,-0.6476831753861058
3.6,3.4899999999999998,0.07501461577067814,0.8909648288513657,0.4540723221578876
1.23,7.09,0.9455525231760576,0.9420510612567732,-0.33546951871218855
2.78,8.32,0.9674777165859824,0.9791944086085745,-0.2029243951566788
2.96,11.1,0.2286421319704769,0.13379303052948602,0.9910092961126732
1.55,14.059999999999999,0.3433927397093436,-0.5537024079249716,0.8327146230600783
0.3,15.61,0.4133160482080934,-0.8553079944585774,0.5181199037049687
0.78,15.91,0.10751007313500005,0.7803908333085366,0.625292049596033
0.04,16.69,0.991408152011487,0.9985432083748795,-0.053957955932392096
0.58,16.73,0.34999240869995685,-0.5877466634994569,0.8090450293681163
0.59,17.31,0.6979928107283815,-0.3209863913552794,-0.9470838065159363
0.48,17.9,0.5554924097569179,-0.9398282456229995,-0.3416472870215641
0.44,18.38,0.980267979724615,0.9923243267293297,-0.12366256742111792
0.22,18.82,0.71397164401386,-0.22444438486139373,-0.9744868999140986
3.29,19.04,0.7535745819433327,0.022457872523138557,-0.9997477901759696
0.63,22.33,0.3843541735300199,-0.7474213986671288,0.6643502485996923
2.21,22.959999999999997,0.3294406769902102,-0.4786710745331983,0.8779943065904433
1.22,25.169999999999998,0.7039584960934325,-0.28526921295930946,-0.9584474300333723
2.17,26.389999999999997,0.3275961120299812,-0.4684634258616394,0.8834828909661897
1.14,28.559999999999995,0.6045005714124851,-0.7920744226536558,-0.6104245317628363
0.04,29.699999999999996,0.8664420607441095,0.6680811842132284,-0.7440883894405625
0.2600000000000051,29.739999999999995,0.08962308718149781,0.8455945086648476,0.5338257458345887
1,30,0,0,0
