output(s),start time(s),theta,velX,velZ
2.82,0,0.6572099175721989,-0.5505452825285644,-0.8348053017833219
1.77,2.82,0.154951159696067,0.5623371598146764,0.826908047301248
1.82,4.59,0.419066716194726,-0.8734666285636051,0.48688401985044555
0.7,6.41,0.5066474288251348,-0.9991278845163113,-0.04175488452816577
1.36,7.11,0.13561362009696554,0.658414912551651,0.7526551686726145
1.01,8.47,0.8299084382146272,0.48124945546751585,-0.8765836877402063
0.32,9.48,0.3238733864371426,-0.44767199082073106,0.8941978464716873
0.25,9.8,0.14569448967891419,0.609453303184577,0.7928219669241059
2.52,10.05,0.84582706032509,0.5663737539852887,-0.8241485125853298
1.45,12.57,0.30793953261145,-0.35605687545222464,0.9344642858040103
1.9,14.02,0.04931527448092243,0.9523771810824565,0.3049224572796071
4.11,15.92,0.3788602502998276,-0.724047758496278,0.6897498411862923
0.65,20.03,0.06783037925664825,0.9105470780569631,0.4134053926135055
0.11,20.68,0.09519693380580097,0.82638443527953,0.563106353300806
0.17,20.79,0.7511785830154339,0.007405187804720316,-0.9999725812208937
0.27,20.96,0.872962054725728,0.6979947075879213,-0.7161029173095529
0.35,21.23,0.12856525424860776,0.6910906888703255,0.7227680539126912
1.28,21.580000000000002,0.20394026689832667,0.28537898917494403,0.9584147497495472
0.35,22.860000000000003,0.41492670383011876,-0.8605075051514696,0.5094377622222301
0.32,23.210000000000004,0.3517987797014388,-0.5968910807776293,0.802322277945785
1.04,23.530000000000005,0.025907963287104763,0.9867798296480439,0.16206655361232747
1.94,24.570000000000004,0.8310596000791908,0.48757710942926713,-0.873079928964468
0,26.510000000000005,0.10794171644448436,0.7786921139441865,0.6274062413469714
2.59,26.510000000000005,0.6585077078382681,-0.5437198379138659,-0.8392667858666393
0.899999999999995,29.100000000000005,0.9267486224917325,0.8959406035285342,-0.44417387918350826
1,30,0,0,0
